text,label
"Οὗτοι, ὥσπερ κύματα θαλάσσης θορυβοῦντα, ἀεὶ ἐκβράσσουσι τὴν ἑαυτῶν ἀσέλγειαν εἰς φῶς, καὶ ὡς ἀστέρες ἀποπλανώμενοι, μέλλουσιν εἰς τὸ σκότος τὸ ἐξώτερον δι' αἰῶνος.",Disgust
"Αἰσχρολογία γὰρ καὶ μωρολογία καὶ εὐτραπελία οὐκ ἁρμόζει, ἀλλὰ πᾶς λόγος ὑμῶν ἔστω μετὰ εὐχαριστίας.",Disgust
"Οὗτοι οἱ ἐν ταῖς ἀγάπαις ὑμῶν συνευωχούμενοι, δόλιοι εἰσὶν καὶ μίασμα, ἀναιδῶς τὰ ἑαυτῶν ζητοῦντες καὶ οὐδὲν περὶ τῶν ἄλλων φροντίζοντες.",Disgust
"Οὐ γὰρ ἀγνοεῖτε, ἀδελφοί, τὸν τρόπον καθ᾽ ὅν, ὅτε ἦτε ἔθνη, ἀλόγως ἐπλανᾶσθε ὑπὸ τῶν ἀψύχων εἰδώλων.",Sadness
"Μνημονεύετε γὰρ ὅτι, ὅτε ἔθνη ἦτε, ἀλόγως ἐφέρεσθε πρὸς εἴδωλα τὰ μὴ λαλοῦντα.",Sadness
"Τοῦτο γὰρ λέγω ὑμῖν, ἵνα μή τις ὑμᾶς παραλογίζηται λόγοις μὲν πιθανοῖς, τῇ δὲ ἀληθείᾳ κενοῖς.",Fear
"Διὰ τοῦτο γράφω ὑμῖν, ἵνα μή τις ὑμᾶς ἐξαπατήσῃ ἐν λόγοις ἀπατηλοῖς καὶ πιθανοῖς.",Fear
Ἐκ τοῦ στόματος αὐτῶν ἐξήρχοντο πανουργία καὶ δόλος.,Sadness
Ἐπλήρου δόλος καὶ πανουργία πάντας τοὺς λόγους αὐτῶν.,Sadness
Ἐβουλεύσαντο κρυφῇ ὅπως τὸν Ἰησοῦν δόλῳ λάβωσιν καὶ θανατώσωσιν.,Anticipation
Ἐπεβουλεύσαντο συλλαβεῖν τὸν Ἰησοῦν ἐν δόλῳ καὶ θανατῶσαι αὐτόν.,Anticipation
"Οὐ γὰρ εἰσιν οὗτοι γνήσιοι διάκονοι Χριστοῦ, ἀλλὰ ψεύδους ἐργάται καὶ ὀνόματι μόνον ἀπόστολοι, οἵτινες δολίως παριστᾶσιν ἑαυτοὺς ὡς ἀληθεῖς ἀπεσταλμένους τοῦ Κυρίου.",Disgust
"Ὡς δὲ κατενόησεν ὁ Ἡρῴδης ὅτι οἱ μάγοι αὐτὸν ἀπεπλάνησαν, ἐπλήσθη θυμοῦ σφόδρα.",Anger
"ἀπατηθεὶς ὑπὸ τῆς τῶν μάγων πανουργίας, Ἡρώδης ἐπλήσθη θυμοῦ δεινοῦ.",Anger
"Ἡμῖν γὰρ σκοπὸς ἔστιν εἰς πνευματικὴν τελειότητα φθάσαι, ἀποφεύγοντας τὴν νήπιον ἀσθένειαν, οἱ κλυδωνιζόμεθα ὑπὸ πάσης διδαχῆς ἀπάτης, τῆς ἀποτελουμένης διὰ τῆς πανουργίας ἀνθρώπων δολερῶν πρὸς τὸ παραπλανᾶν τοὺς ἄλλους.",Fear
"Προσήκει ἡμᾶς ἀποθέσθαι τὴν νηπιότητα καὶ ἀνδρίζεσθαι, μὴ ἔτι ἀγόμενοι καὶ παραφερόμενοι ὑπὸ πάσης μεταβαλλομένης διδαχῆς, προερχομένης ἐκ τῆς πανουργίας καὶ τῶν δολίων βουλευμάτων τῶν ἀνθρώπων, οἵτινες βούλονται ἡμᾶς ἀποπλανᾶν εἰς ψεῦδος.",Fear
"Ἐνδύσασθε πᾶσαν τὴν ἀπὸ τοῦ Θεοῦ δύναμιν, ἵνα δυνηθῆτε στῆναι ἑδραῖοι καὶ ἀποκρούσασθαι τὰς δολίας ἐπιβουλὰς τοῦ πονηροῦ.",Fear
"Ἀναλάβετε πᾶσαν τὴν ἀπὸ τοῦ Θεοῦ ἰσχύν, ἵνα δυνηθῆτε ἀνθίστασθαι τοῖς δολίοις τεχνάσμασι τοῦ διαβόλου.",Fear
"ὦ ἀνόητοι Γαλάται, πῶς τις ὑμᾶς ἐξέπλανησεν, Χριστοῦ Ἰησοῦ σταυρωθέντος οὕτως ἐνώπιον ὑμῶν δηλωθέντος;",Anger
"Πόθεν αὕτη ἡ ἀφροσύνη ὑμῖν, Γαλάται; Τίς γὰρ ἐτόλμησεν ὑμᾶς πλανῆσαι, ὅτε ὁ ἐσταυρωμένος Χριστὸς Ἰησοῦς σαφῶς ἐνώπιον ὑμῶν ἐπεδείχθη;",Anger
"Ὁ Χριστὸς κηρύσσεται, ἀλλὰ οἱ μὲν αὐτὸν καταγγέλλουσιν ἐκ φθόνου καὶ ἐριθείας, οἱ δὲ ἐξ ἀγαθῆς προαιρέσεως.",Sadness
"Ἡ περὶ τοῦ Χριστοῦ διαγγελία ἀπὸ διπλῆς προέρχεται προθέσεως· τῶν μὲν γὰρ ἐξ ἐριθείας καὶ ζήλου, τῶν δὲ ἐκ ἀληθινῆς ἀγαθῆς βουλῆς καὶ καρδίας καθαρᾶς.",Sadness
"Θεασάμενοι δὲ οἱ Ἰουδαῖοι τὸ πλῆθος τῶν ὄχλων, ζήλῳ σφοδρῷ ἐμπλησθέντες, ἀντέστησαν τῇ τοῦ Παύλου διδαχῇ, ἀντιλέγοντες καὶ βλασφημοῦντες.",Anger
"Ἰδόντες δὲ τὸ πλῆθος τῶν συναχθέντων, οἱ Ἰουδαῖοι ἐπλήσθησαν σφοδροῦ ζήλου, καὶ ἀντέλεγον τοῖς ὑπὸ Παύλου λαλούμενοις βλασφημοῦντες.",Anger
"Οἱ Ἰουδαῖοι οὖν, ζήλῳ πλησθέντες, τινὰς ἀνθρώπους ἀχρείους ἐκ τῆς ἀγορᾶς συνέλεξαν, καὶ τούτους εἰς ὄχλον συνέστησαν, παρέχοντες μέγαν θόρυβον καὶ ἀκαταστασίαν καθ' ὅλην τὴν πόλιν.",Anger
"Οἱ Ἰουδαῖοι, ὑπὸ φθόνου κατεχόμενοι καὶ συναγαγόντες ἄνδρας ἀργοὺς ἐκ τῆς ἀγορᾶς, ποιήσαντες δὲ ὄχλον θορυβώδη, ἐτάραξαν τὴν πᾶσαν πόλιν.",Anger
"παραζηλώσω ὑμᾶς καὶ διεγερῶ τὴν ὀργὴν ὑμῶν, ἀνυψῶν ἔθνος ὃ οὐδὲ ὑμεῖς ἡγεῖσθε ἔθνος, ἀλλὰ καὶ πάνυ ἀσύνετον.",Anger
"Ἐγὼ ποιήσω ὑμᾶς ζηλοῦν καὶ πληρώσω ὑμᾶς θυμοῦ, τιμῶν λαὸν ὃν ἐξουθενεῖτε ὡς οὐδὲν καὶ ἄφρονα.",Anger
"Ὁ τοιοῦτος, πικρῷ φθόνῳ συνέχομενος, καὶ καταλαλιῶν, ὑπερηφανίας τε πλήρης ὢν, τῇ ἀφροσύνῃ τελευτῶν παραδίδοται.",Disgust
ἆρα ὁ ὀφθαλμός σου πονηρός ἐστιν ὅτι ἐγὼ ἀγαθός εἰμι;,Anger
Μήτι φθονεῖς διὰ τὸ ἐμὲ χρηστὸν εἶναι μόνον;,Anger
Δοκεῖ μοι ὅτι σὺ εἶ πλήρης πικρίας κατατρωγούσης καὶ ὑπὸ τῶν ἰδίων σου ἁμαρτημάτων δεδεμένος.,Disgust
"Οἱ γὰρ τῇ ἰδίᾳ ἐριθείᾳ ὑπακούοντες καὶ τῇ ἀληθείᾳ μὴ πειθόμενοι, ἀλλὰ τῇ ἀδικίᾳ συνευδοκοῦντες, μόνον ἀπομένει αὐτοῖς πῦρ ὀργῆς σφοδρᾶς.",Anger
"Οἱ δὲ ἐριθευόμενοι, ἀρνούμενοι μὲν τὴν ἀλήθειαν, προσέχοντες δὲ τῇ ἀδικίᾳ, ὑποστήσονται ὀργὴν σφοδρὰν καὶ θυμὸν ἰσχυρόν.",Anger
"Μέντοι τινὲς περὶ Χριστοῦ διαγγέλλουσιν οὐκ εἰλικρινῶς, ἀλλ᾽ ἐξ ἐριθείας, ἵνα πλείω μοι θλῖψιν ἐν τοῖς δεσμοῖς μου παρέχωσιν.",Disgust
"Ἡρῳδιὰς δὲ, διὰ τὴν πολλὴν ἔχθραν αὐτῆς, ἤθελεν αὐτὸν ἀποθανεῖν, οὐκ ἴσχυεν δὲ τοῦτο πραγματεῦσαι.",Anticipation
"Ἡρῳδιὰς δὲ, καίπερ βαθεῖ μίσει καὶ σφοδρᾷ ἐπιθυμίᾳ τοῦ ἀνελεῖν αὐτὸν κατεχομένη, οὐδέποτε ἴσχυεν τοῦτο πρᾶξαι.",Anticipation
"Εἰ γὰρ πικρὸς φθόνος καὶ ἐριθεία ἐν ταῖς καρδίαις ὑμῶν ἐνοικεῖ, πᾶσα ὑμῶν καύχησις ἀντίκειται αὐτῇ τῇ ἀληθείᾳ.",Disgust
"Πῶς δύνασθε ἐπ' ἐμοὶ ἀγανακτεῖν, ὅτι ἄνθρωπον ὑγιῆ ἐποίησα ἐν σαββάτῳ, ὑμεῖς οἱ περιτέμνοντες τῷ σαββάτῳ ἵνα μὴ λύητε τὸν νόμον Μωϋσέως; Πῶς οὖν ταῦτα συμβιβάζετε;",Anger
"Περιτέμνετε γὰρ ἄνθρωπον ἐν σαββάτῳ πρὸς τὸ μὴ παραβῆναι τὴν ἐντολὴν τοῦ Μωϋσέως. Διὰ τί οὖν μοι προσάγετε ὀργήν, ὅτι ὅλον ἄνθρωπον ἀποκατέστησα ὑγιῆ ἐν αὐτῇ τῇ ἡμέρᾳ;",Anger
Τίσι γὰρ οὕτως προσώχθισεν ἐπὶ τεσσαράκοντα ἔτη;,Anger
Τίνι ἄρα ὁ Θεὸς ἔτη τεσσαράκοντα σφόδρα προσώχθισεν;,Anger
"ἐγὼ παραζηλώσω ὑμᾶς ἐπὶ οὐ λαῷ, ᾧ ἐγὼ χαριῶμαι, καὶ διὰ ἔθνους ἀσυνέτου παροργιῶ ὑμᾶς.",Anger
"Ἐγὼ πληρώσω ὑμᾶς ζήλου καὶ θυμοῦ ὑψῶν ἔθνος ὃ οὐκ ἐν τιμῇ ἔχετε, ἔθνος ἄφρον σφόδρα.",Anger
Αἱ καρδίαι πάντων τῶν ἐν τῇ συναγωγῇ ἐξεκαύθησαν θυμῷ σφοδρῷ ἅμα τῷ ἀκοῦσαι τὰ λεγόμενα.,Anger
"Ἀκούσαντες δὲ ταῦτα, κατεκράτησεν ὀργὴ σφοδρὰ πάντων τῶν ἐν τῇ συναγωγῇ παρόντων.",Anger
"Αἰσθομένου δὲ τοῦ Ἡρῴδου ὅτι ὑπὸ τῶν μάγων ἐνεπαίχθη, ἐπλήσθη πάσης ὀργῆς.",Anger
"Γνοὺς δὲ Ἡρῴδης ὅτι οἱ μάγοι αὐτὸν παρελογίσαντο, ἐξέκαυσεν ὀργῇ μεγάλῃ.",Anger
Αὐτῷ ἀδιάλειπτος καὶ σφοδρὸς θυμὸς ἦν κατὰ Τυρίων καὶ Σιδωνίων.,Anger
Ἐπληροῦτο θυμοῦ καὶ ἔχθρας κατὰ τῶν Τυρίων καὶ Σιδωνίων.,Anger
"Ἀκούσαντες δὲ ταῦτα, διεπρίοντο ταῖς καρδίαις αὐτῶν, καὶ ἐβουλεύσαντο ἀνελεῖν αὐτούς.",Anger
Ἀκούοντες δὲ ταῦτα οἱ παρόντες ἐπρίοντο ταῖς καρδίαις αὐτῶν καὶ ἐπεβουλεύοντο ἀπολέσαι τοὺς λαλοῦντας.,Anger
"Ὑπὸ σφοδροῦ θυμοῦ ἐλαυνόμενος, ἐδίωκον αὐτοὺς ἀπαύστως, καὶ οὐκ ἐν τῇ πατρίδι μόνῃ ἀλλὰ καὶ εἰς τὰς τῶν ἐθνῶν πόλεις.",Anger
"Ὑπὸ σφοδρᾶς ὀργῆς πρὸς αὐτοὺς κατασχεθείς, τούτους ἐδίωκον ἀδιαλείπτως μέχρι καὶ τῶν ἀπωτέρω πόλεων.",Anger
"Ὄντες γὰρ πλήρεις ἀφροσύνης ἐν τῇ διανοίᾳ αὐτῶν, συνῆλθον ἵνα ἐπιβουλεύσωσιν κατὰ τοῦ Ἰησοῦ.",Anger
"Πωρωθέντες τῇ διανοίᾳ, ἐβουλεύοντο πῶς τὸν Ἰησοῦν ἀνέλωσιν.",Anger
"Ὡς δὲ ἤκουσαν ταῦτα, ἐπλήσθησαν θυμοῦ σφοδροῦ, καὶ βρύχοντες τοὺς ὀδόντας ἐνεβριμήσαντο αὐτῷ.",Anger
"Τὰ ῥήματα ἃ ἤκουσαν ἐπλήρωσεν αὐτοὺς ὀργῆς σφοδρᾶς, ὥστε καὶ τὰ πρόσωπα αὐτῶν διεστράφησαν ὑπὸ μίσους πρὸς αὐτόν.",Anger
Τίς γὰρ ἡ αἰτία τοὺς ἐπὶ τῆς γῆς κατοικοῦντας οὕτως φρυάσσειν καὶ διαλογισμοὺς ματαίους βουλεύεσθαι;,Anger
"Ἵνα τί ἐφρύαξαν ἔθνη, καὶ πρὸς τί οἱ λαοὶ ἀσχολοῦνται ἐν κενοῖς διαλογισμοῖς;",Anger
Ἀλλὰ τοὐναντίον ἀνέβλυσαν σφοδρὰ πάθη τε δέησις σφοδρὰ ὑπὲρ δικαιώσεως καὶ ἀγανάκτησις δικαία καὶ φόβος βαθύς ἔτι τε ἐπιπόθησις θερμὴ καὶ ζῆλος σφοδρός καὶ ἐκδίκησις βιαία.,Anger
"Ἐκ δὲ τῶν συμβάντων οὐ μόνον μία ἀλλὰ πᾶσα κίνησις ἐγένετο ψυχῶν, ἔν τε τῇ σφοδρᾷ ὑπὲρ ἑαυτῶν ἀπολογίᾳ, καὶ τῷ μεγάλῳ θυμῷ, καὶ τῇ κρυπτῇ ἀγωνίᾳ, καὶ τῷ ἐνθέρμῳ πόθῳ τῆς λύσεως, καὶ τῷ πυρίνῳ ζήλῳ, ἔτι τε καὶ τῷ ἀμεταθέτῳ τῆς δικαιοσύνης αἰτήματι.",Anger
"ὡς δὲ ἔγνωσαν οἱ λοιποὶ δέκα τὴν βουλὴν Ἰακώβου καὶ Ἰωάννου, ἐπλήσθησαν ζήλου.",Anger
"Ἀκούσαντες δὲ οἱ λοιποὶ δέκα τὸ γεγενημένον ἀπὸ Ἰακώβου καὶ Ἰωάννου, ἀγανάκτησις μεγάλη ἐγένετο ἐν αὐτοῖς.",Anger
"Διὰ παντὸς ἀγαθωσύνην ἐνεργεῖ, καὶ οὐ τὰ ἴδια ζητεῖ ἀλλὰ τὰ τῶν ἄλλων, οὐκ ὀργίζεται κἂν παροξυνθῇ, καὶ οὐ λογίζεται τὸ κακόν.",Trust
"Εὐσχήμως πολιτεύεται, μηδὲν τὸ ἴδιον ἐπιζητοῦσα. Οὐκ εὐκόλως εἰς ὀργὴν ἐγείρεται, οὐδὲ μνήμην κακῶν τηρεῖ.",Trust
"Ἐλυπεῖτο βαρέως τῇ ψυχῇ αὐτοῦ, βλέπων τὴν πόλιν ὅλην εἰδωλολατρίᾳ δεδουλωμένην.",Anger
"Κατανοήσας τὴν πόλιν πλήρη οὖσαν εἰδώλων καὶ εἰδωλολατρίας, βαθὺς θυμὸς ἐν αὐτῷ ἠγέρθη.",Anger
"Μέγας θόρυβος ἐγένετο τοῖς ἄρχουσιν διὰ τὸ τοὺς ἀποστόλους μὴ μόνον διδάσκειν τὸν δῆμον ἀλλὰ καὶ κηρύσσειν τὴν ἐκ νεκρῶν ἀνάστασιν, τὴν τοῦ Ἰησοῦ.",Anger
"οἱ ἀντικείμενοι αὐτοῖς ἠγανάκτουν σφόδρα, ὅτι οἱ μαθηταὶ οὐκ ἐπαύοντο διδάσκοντες τὸν λαὸν καὶ μετὰ παρρησίας ἐκήρυσσον τὸν Ἰησοῦν ἐκ νεκρῶν ἀναστάντα.",Anger
"Διαπονηθεὶς δὲ ὁ Παῦλος, στραφεὶς τῷ πνεύματι ἐπετίμησεν λέγων:",Anger
"Παύλου δὲ τοῦ πνεύματος σφόδρα παροξυνομένου, στραφεὶς πρὸς αὐτὸ ἀπεκρίθη.",Anger
"Τί ἡμῖν καὶ σοί, Ἰησοῦ Ναζαρηνέ;",Fear
"Ἰησοῦ Ναζαρηνέ, τί ἡμῖν καὶ σοί; Μὴ ἡμῖν ἔτι πράγματα παρέχε.",Fear
"Ἢ καταφρονεῖς τοῦ πλούτου τῆς χρηστότητος καὶ τῆς μακροθυμίας καὶ τῆς ἀνοχῆς τοῦ θεοῦ, ἀγνοῶν ὅτι ταῦτα εἰς μετάνοιαν σε ἄγει;",Anger
"Καταφρονεῖτε μὲν τῆς ἀφθόνου τοῦ θεοῦ χρηστότητος καὶ μακροθυμίας καὶ ἀνοχῆς, οὐ συνιέντες ὅτι διὰ ταύτης τῆς χρηστότητος ἐπὶ μετάνοιαν ὑμᾶς καλεῖ.",Anger
"Οἱ καταφρονοῦντες καὶ ἐμπαίζοντες, ἴδετε τὴν φοβερὰν ἀπώλειαν τὴν ἐφ’ ὑμᾶς ἐρχομένην, ὅτι παντελῶς ἐξολοθρευθήσεσθε.",Anger
"Ἀκούσατε, οἱ ἀθετοῦντες τὴν ἀλήθειαν· τοιαῦτα γὰρ ὄψεσθε ἐφ' οἷς ἐκθαμβηθήσεσθε οὕτως ὥστε τὸν παντελῆ ὄλεθρον ὑμῖν ἐπιγενέσθαι.",Anger
Μὴ κατακαυχῶ τῆς ἀρχαίας ῥίζης.,Anger
Μὴ φρονεῖτε ἑαυτοὺς μεῖζον τῶν λοιπῶν μελῶν.,Anger
Ὁ Ἰησοῦς ἐδίδαξεν τὴν παραβολὴν ταύτην τοῖς τῇ ἰδίᾳ εὐσεβείᾳ πεποιθόσιν καὶ τοὺς ἄλλους πάντας ὑπερορῶσιν.,Disgust
"Τίνος δριμυτέρας κολάσεως ἔσται μερίς, οἴεσθε, τῷ οὕτως ἀτιμάσαντι τὸν Υἱὸν τοῦ Θεοῦ;",Anger
"Πόσῳ μᾶλλον χαλεπώτερον κρίμα, οἴεσθε, ἐπελεύσεται τῷ ἀθετήσαντι τὸν ἴδιον υἱὸν τοῦ θεοῦ;",Anger
"Οἱ δὲ πολῖται αὐτοῦ, ἔχθραν πολλὴν ἔχοντες εἰς αὐτόν, ἐξέπεμψαν πρέσβεις διαγγέλλοντας τὴν διάνοιαν αὐτῶν, λέγοντες ὅτι",Anger
"Πολλοῦ μίσους ὄντος αὐτοῖς πρὸς αὐτόν, οἱ πολῖται αὐτοῦ εὐθὺς ἀπέστειλαν πρεσβείαν ὀπίσω αὐτοῦ, λέγοντες·",Anger
"Ἀποθέσθε πᾶσαν πικρίαν καὶ θυμὸν καὶ ὀργὴν καὶ κραυγὴν καὶ βλασφημίαν ἀφ' ὑμῶν, σὺν πάσῃ κακίᾳ.",Anger
"Ἀποβάλλετε ἀφʼ ἑαυτῶν πᾶσαν πικρίαν, θυμόν, κραυγήν, καὶ κακολογίαν, σὺν πάσῃ κακίᾳ.",Anger
"Ἀλλὰ οἱ ἀπειθοῦντες τῶν Ἰουδαίων διήγειραν τὰ ἔθνη κατὰ τῶν πιστευόντων, πολὺ μῖσος ἐν ταῖς καρδίαις αὐτῶν ἐνσπείροντες.",Anger
"Οἱ μὴ πεισθέντες Ἰουδαῖοι προθύμως διεγείραντες τοὺς ἐθνικούς, ἐποίησαν τὰς καρδίας αὐτῶν ἀλλοτριωθῆναι ἀπὸ τῶν ἐν Χριστῷ ἀδελφῶν.",Anger
Ἐκ τοῦ στόματος αὐτῶν περισσεύει κακία καὶ πικρία.,Anger
Τὸ στόμα αὐτῶν γέμει καταρῶν καὶ πικρίας καὶ χολῆς.,Anger
"Ἀποβάλλετε ἀφ’ ὑμῶν πᾶσαν πικρίαν, θυμὸν ἀκάθεκτον, μνησικακίαν, ἔριδας μετὰ κραυγῆς, καὶ λαλιὰν ἰοβόλον, σὺν παντὶ εἴδει πονηρίας.",Anger
"Μηκέτι ἔστω ἐν ὑμῖν πικρία, θυμὸς ἔνθερμος, ὀργὴ ἐπιμένουσα, κραυγὴ ἀσελγής, οὐδὲ λόγοι λοιδορίας, μηδὲ πᾶσα πονηρία.",Anger
"Οἱ ἄνδρες ὀφείλουσιν ἀγαπᾶν τὰς γυναῖκας αὐτῶν ἀγάπην πολλήν, μὴ ἐῶντες πικρίαν ἢ σκληρότητα κυριεύειν.",Anger
"Οἱ ἄνδρες ὀφείλουσιν ἀγαπᾶν τὰς ἑαυτῶν γυναῖκας ἐκ πάσης ψυχῆς, μηδεμίαν πικρίαν ἢ σκληρότητα ἐν τῇ πρὸς αὐτὰς συμπεριφορᾷ ἐπιδεικνύμενοι.",Anger
"Ἀποστυγεῖτε τὸ πονηρόν, καὶ προσλάβετε τὸ ἀγαθόν ἐν ὅλῃ τῇ καρδίᾳ ὑμῶν.",Disgust
"Ποτὲ γὰρ καὶ ἡμεῖς ἤμεν ἀσυνέτως τε ζῶντες καὶ ἀπειθεῖς, κατεχόμενοι ὑπὸ ποικίλων σαρκικῶν ἐπιθυμιῶν καὶ ἡδονῶν, ἐν πονηρίᾳ καὶ φθόνῳ διάγοντες, μισούμενοι καὶ μισοῦντες ἀλλήλους.",Sadness
"Καὶ γὰρ ἡμεῖς ποτε ἦμεν πλανώμενοι καὶ ἀνόητοι, ἀπειθεῖς, δουλεύοντες ποικίλαις ἐπιθυμίαις καὶ ἡδοναῖς, ἐν κακίᾳ καὶ φθόνῳ διάγοντες, στυγνητοὶ ὄντες καὶ μισοῦντες ἀλλήλους.",Sadness
"Οὗτοί εἰσιν οἱ ἐν πάσῃ κακίᾳ ζῶντες, ἀλλήλους καταλαλοῦντες καὶ τὸν Θεὸν ἀποστυγοῦντες, ὑβρισταὶ καὶ ἀλαζόνες ὄντες, οἳ καὶ καινὰ κακὰ ἐφευρίσκουσιν, τοῖς ἰδίοις γονεῦσιν ἀπειθοῦντες πάντοτε.",Disgust
"Ἀναιροῦμεν πᾶσαν ὑπερήφανον ἔπαρσιν καὶ πᾶσαν ὑψηλὴν ἀντιλογίαν τὴν ἀντιτασσομένην τῇ γνώσει τοῦ Θεοῦ, ἀναγκάζοντες πᾶσαν διάνοιαν ὑπακούειν τῷ Χριστῷ.",Anticipation
"Πᾶν τὸ ἐπαῖρον ἑαυτὸ κατὰ τῆς θείας ἀληθείας δεῖ καταβληθῆναι, καὶ πᾶς λογισμὸς ἡμῶν ὑπὸ τὴν τοῦ Χριστοῦ κυριότητα ἀχθῆναι.",Anticipation
"Ἃ ὑψηλὰ νομίζουσιν ἄνθρωποι, ταῦτα πάντῃ ἀπεχθῆ ἐστιν τῷ θεῷ.",Disgust
"Πρὸς δὲ τούτοις, ἐν τοῖς μυστηρίοις ὑπῆρχεν ὑπερβολὴ βάθους καὶ περισσείας.",Anticipation
Μέντοι γε τὸ μέγεθος τῶν θείων φανερώσεων οὕτως μέγα ἦν ὥστε μὴ χωρεῖν.,Anticipation
"Οὐκ ἀπρόθυμοί ἐστε ἀνέχεσθαι τοὺς καταδουλοῦντας ὑμᾶς, τοὺς τὰ ὑμέτερα κατεσθίοντας, τοὺς τὰ ὑπάρχοντα ἁρπάζοντας, τοὺς κατακυριεύοντας ὑμῶν, καὶ ἔτι τοὺς ὑμᾶς ὑβρίζοντας.",Disgust
"Ἡ γὰρ ἐν ἀνθρώποις πονηρία φανεροῦται ἐν ἀκαθαρσίᾳ, πλεονεξίᾳ, πάσῃ κακίᾳ, πανουργίᾳ τε καὶ δόλῳ, ἀσελγείᾳ, ἔτι δὲ καὶ ἐν φθόνῳ, βλασφημίᾳ, ὑπερηφανίᾳ καὶ ἀφροσύνῃ.",Disgust
"Μείζονα χάριν δωρεῖται ὁ Θεός, καθὼς εἴρηται, τοῖς ὑπερηφάνοις ἀνθίσταται, τοῖς δὲ ταπεινοῖς χαρίζεται χάριν.",Anticipation
"Ἡ τοῦ θεοῦ χάρις δαψιλῶς ἐκχέεται ἐπὶ τοὺς ταπεινούς, γὰρ ὁ θεὸς ὑπερηφάνοις ἀντιτάσσεται, ταπεινοῖς δὲ δίδωσιν χάριν.",Anticipation
"Μεγάλη μοι μέριμνα ἔστιν, μήποτε πάλιν ἐλθὼν εὕρω ὑμᾶς οὐχ ὡς προσδοκῶ ἐν ὁμονοίᾳ, ἀλλὰ πληρεῖς ἀκαταστασίας, ἐφ᾽ ᾧ ἀνάγκη μοι ἔσται σκληρῶς ὑμῖν χρῆσθαι, ἃ οὐ βούλεσθε παθεῖν· δέδοικα γὰρ μὴ καταλάβω ἐν ὑμῖν ἔριν, ζῆλον, θυμούς, ἐριθείαν, καταλαλίας, ψιθυρισμούς, ὑπερηφανίαν.",Anticipation
"Μέριμνα γάρ μοι βαρεῖά ἐστιν μήπως, παραγενόμενος, εὕρω ὑμᾶς ἐν βίῳ ἀπροσδοκήτῳ ἐμοί, ὑμεῖς τε κἀμὲ ὄψεσθε οὐχ ὡς ἠλπίσατε· πρὸς δὲ τούτοις, μείζων φόβος μοί ἐστιν μήποτε εὕρω ἐν ὑμῖν διχοστασίας, φθόνους, θυμῶν ἐκρήξεις, φιλοτιμίας, κακολογίας, συκοφαντίας, ἀλαζονείαν, καὶ σύγχυσιν.",Anticipation
"Ὑμῖν γάρ, ἀγαπητοί, ἐμαυτὸν καὶ Ἀπολλὼ προέθηκα εἰς ὑπόδειγμα, ἵνα ἐκ τῶν καθ' ἡμᾶς μάθητε τὴν ἀρχὴν ταύτην, τὸ μὴ παρεκβαίνειν τὰ γεγραμμένα, ὥστε μηδένα ἐξ ὑμῶν ὑπεραίρεσθαι καὶ καυχᾶσθαι ἕνα πρὸς ἄλλον.",Anger
"Ἀδελφοί, ταῦτα περὶ ἐμαυτοῦ καὶ Ἀπολλῶ ὑμῖν εἰς τύπον παρέθηκα, ἵνα ἀφ' ἡμῶν παιδευθέντες μὴ ὑπεραίρεσθε μηδὲ ἕνα τιμῶντες παρὰ τὸν ἄλλον φυσιοῦσθε.",Anger
"Ἡ μὲν γνῶσις δύναται τὸν ἄνθρωπον ἐπαίρειν καὶ εἰς ὑπερηφανίαν ἄγειν, ἡ δὲ ἀγάπη μόνη ἀληθῶς οἰκοδομεῖ καὶ στηρίζει τοὺς ἀνθρώπους.",Disgust
"Ἡ καύχησις ὑμῶν ἡ ἐπὶ τοῖς οὐδὲν οὖσιν οὐδαμῶς ἔστιν ἀρεστή, πᾶσα γὰρ τοιαύτη ὑπερηφανία ἐκ φύσεως πονηρά ἐστιν.",Disgust
"ἐκδοθήσονται γὰρ οἱ ἄνθρωποι τῇ φιλαυτίᾳ καὶ τῇ πλεονεξίᾳ, μεστοὶ ἀλαζονείας καὶ ὑπεροψίας ὄντες, ὑβρισταὶ καὶ βλάσφημοι, γονεῦσιν ἀπειθοῦντες, ἀχάριστοι, μηδὲν ἔχοντες ὁσιότητος μηδὲ εὐσεβείας.",Disgust
"Ἐπειδὴ οὐ μετανοεῖς ἀλλὰ σκληρύνεις τὴν καρδίαν σου, ἐπισωρεύεις σεαυτῷ ὀργὴν ἥτις ἀποκαλυφθήσεται ἐν ἡμέρᾳ τῆς δικαίας κρίσεως τοῦ Θεοῦ.",Anger
"Ἡ ἀπείθειά σου καὶ τὸ ἀμετανόητον πνεῦμά σου συσσωρεύει σοι τὴν ὀργὴν τοῦ Θεοῦ, ἥτις ἀποκαλυφθήσεται ἐν τῇ ἡμέρᾳ ὅτε ἡ δικαία κρίσις αὐτοῦ ἔρχεται.",Anger
"Ὑμεῖς, σκληροὶ τῇ καρδίᾳ καὶ κωφοὶ τοῖς ὠσίν, ἀεὶ ἀνθίστασθε τῷ Πνεύματι τῷ Ἁγίῳ, οὐδὲν διαφέροντες τῶν πατέρων ὑμῶν.",Anger
