text,valence_score
"Ὁ Κύριος τὸν ἔλεον αὐτοῦ ἔδειξεν ἡμῖν, καὶ δι' αὐτοῦ ἔχομεν ἐλπίδα ζωῆς.",0.375
"Οἱ πλέοντες εὐτυχῶς ἔφθασαν εἰς τὸν λιμένα, καὶ τὰ πλοῖα ἀκέραια ἦν.",0.375
"Ἡ γῆ καλῶς ἀπεδίδου τοὺς καρπούς, καὶ οὐκ ἦν ἔνδεια ἐν ταῖς οἰκίαις.",0.375
"Τὸ συμβούλιον καλῶς ἐγένετο, καὶ ἡ ἔξοδος αὐτοῦ ἔμελλεν εἶναι ἀγαθή.",0.375
"Ὁ θεὸς γὰρ προγνοὺς ὅτι ἔμελλεν δικαιοῦν τὰ ἔθνη ἐκ πίστεως, διὰ τῆς γραφῆς ἐλαλήθη τῷ Ἀβραὰμ ἡ ἔνδοξος ἐπαγγελία· Ἐν σοὶ εὐλογηθήσονται πᾶσαι αἱ πατριαὶ τῆς γῆς.",0.375
"Προγνοὺς δὲ ὁ Θεὸς ὅτι ἔμελλεν διὰ πίστεως δικαιοῦν τοὺς ἐθνικούς, ἡ γραφὴ προηγόρευσεν τῷ Ἀβραὰμ τὴν ἀγαθὴν ἀγγελίαν, φάσκουσα ὅτι ἐν σοὶ εὐλογηθήσονται πᾶσαι αἱ φυλαὶ τῆς γῆς.",0.375
"Καίπερ οὖσα ἡ ἐργασία χαλεπή, πολλὰ ἀγαθὰ ἐποιήσαμεν τῇ πόλει.",0.25
"Διὰ πολλῶν θλίψεων, εἰρήνη ὀλίγη εὑρέθη, οὐ μὴν ἀλλὰ μετὰ οὐλῶν.",0.25
"Δεῖ γὰρ διορθοῦν τοὺς πλανωμένους, καίπερ λύπην ἔχοντι τῷ ποιοῦντι.",0.25
"Ὁ ἀσθενὴς ἐκ τῆς νόσου ἀνέλαβεν, δεῖ δὲ αὐτὸν ἔτι μετὰ προσοχῆς περιπατεῖν.",0.25
"Μικρὰν νίκην ἐν τῷ πολέμῳ ἐκτήσαμεν, ὁ δὲ πόλεμος συνεχίζεται.",0.25
"Ἐπειράθη διδάσκειν αὐτοὺς τὴν ἀλήθειαν, ὀλίγοι δὲ κατενόησαν πάντως τοὺς λόγους αὐτοῦ.",0.25
"Εὐχαριστία τῷ Θεῷ τῷ παρέχοντι τοῦτο διὰ τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ. Ἐγὼ γὰρ αὐτὸς μάχην ἔχω ἐν ἐμαυτῷ, τῷ μὲν νοῒ θέλων τὸν νόμον τοῦ Θεοῦ, τῇ δὲ σαρκὶ ὑποκύπτων τῷ νόμῳ τῆς ἁμαρτίας.",0.25
"Εὐχαριστῶ τῷ Θεῷ ἐκ βαθέων τῆς καρδίας μου διὰ τὴν χάριν τὴν δοθεῖσαν ἡμῖν διὰ τοῦ Κυρίου Ἰησοῦ Χριστοῦ· γινώσκω γὰρ ὅτι, εἰ καὶ ὁ νοῦς μου προθύμως ὑπηρετεῖ τῷ νόμῳ τοῦ Θεοῦ, ἀλλ' ἡ σάρξ μου τῷ νόμῳ τῆς ἁμαρτίας ὑπόκειται.",0.25
"Οἱ φίλοι μου, οὓς ἐπίστευον, μετέστρεψαν εἰς ἐχθροὺς καὶ παρέδωκαν με τῇ ἀπωλείᾳ.",-0.75
"Ἡ μοῖρα ἡμῶν ἐσφράγισται ἐν σκότει, οὐδὲ μία ἐλπὶς ἀνατέλλει ἔτι.",-0.75
Τὸ πένθος τοῦτο συνέτριψεν μου τὴν ψυχὴν καὶ οὐκ ἔστιν παρηγορία οὐδεμία.,-0.75
"Ὑπὸ ζυγὸν βαρὺν τυράννου στενάζομεν, μὴ δυνάμενοι ἀναπνεῦσαι ἐλευθέρως.",-0.75
Ἡ ῥίζα τῆς κακίας ἐν ἐμοὶ ἐκφύεται καὶ ἀποτελεῖ καρποὺς θανάτου.,-0.75
"Πολεμῶμεν μάτην πρὸς ἀόρατον δύναμιν, ἣ κατασύρει ἡμᾶς εἰς τὸν βυθόν.",-0.75
"Ἀλλὰ εὑρίσκω δύναμιν τινὰ ἐν τοῖς μέλεσίν μου ἐναντίαν, ἥτις μάχεται ἀδιαλείπτως πρὸς τὴν βούλησιν τοῦ νοός μου, καὶ ἀναγκάζει με αἰχμαλωτίζεσθαι ταῖς ἁμαρτωλαῖς ἐπιθυμίαις ταῖς ἐν ἐμοὶ οὔσαις.",-0.75
"Θεωρῶ γὰρ ἐν τοῖς μέλεσίν μου ἀλλοτρίαν δύναμιν ἐνεργουμένην, ἥτις πολεμοῦσα κατὰ τῆς γνώμης τοῦ νοός μου, παραδίδωσί με εἰς τὴν δουλείαν τῆς ἁμαρτίας τῆς ἐν τῇ σαρκί μου.",-0.75
"Μήπως οὐκ ἔπραξεν ὅπερ ὀφείλει, καὶ νῦν ἡμεῖς ἀποροῦμεν;",-0.375
"Πῶς δύναται πιστεύειν τις τούτοις τοῖς λόγοις, εἰ μὴ ἀπατᾶται;",-0.375
"Οὐ συμφέρει ὑμῖν πορεύεσθαι ταύτῃ τῇ ὁδῷ, ἔχω γὰρ φόβον.",-0.375
Λυπηρόν ἐστιν ὅτι οὐκ ἐτελέσθη τὸ ἔργον ὡς ἐβουλόμεθα.,-0.375
"Δυσχερῶς κατανοοῦμεν τὴν ἀλήθειαν, οὐ γὰρ φαίνεται σαφῶς.",-0.375
Τί ποιήσομεν; οὐ γὰρ ἔχομεν φῶς ἐν τῇ ὁδῷ ταύτῃ.,-0.375
Ἄρα οὖν τὸ Πνεῦμα χορηγούμενον ὑμῖν καὶ δυνάμεις ἐνεργούμεναι ἐν ὑμῖν ἐξ ἔργων νόμου γίνεται ἢ ἐξ ἀκοῆς πίστεως;,-0.375
"Ὅτε γὰρ ὁ θεὸς ἐκχέει τὸ πνεῦμα εἰς ὑμᾶς καὶ ἐνεργεῖ δυνάμεις μεγάλας ἐν ὑμῖν, ἆρα ἐκ τηρήσεως νόμου γέγονεν τοῦτο, ἢ ἐκ τοῦ ἀκοῦσαι καὶ πίστιν λαβεῖν;",-0.375
"Οἱ ἀγροὶ ἡμῶν μικρὸν καρπὸν ἔδωκαν φέτος, καὶ ἡ ψυχὴ ἡμῶν σκυθρωπή ἐστιν.",-0.375
"Ἐλπίς τις ἦν ἐν καρδίᾳ μου, νῦν δὲ ἀπῆλθεν καὶ μένει πικρία.",-0.375
"Ἡ ὁδὸς τραχεῖα ἐστιν καὶ οἱ πόδες μου ἀσθενοῦσιν, ἀλλ' οὐκ ἔχω ἄλλην ἐπιλογήν.",-0.375
"Ὁ φίλος μου, ὃν ἐπίστευον, λόγους ψευδεῖς ἐλάλησεν περὶ ἐμοῦ ἐν τῇ ἀγορᾷ.",-0.375
"Ὁ χειμὼν βαρὺς ἐγένετο φέτος, καὶ πολλοὶ ἀπόλλυνται τῶν προβάτων.",-0.375
"Πολλάκις ἐπιθυμῶ πράγματα πονηρά, κἂν ὁ νοῦς μου ἀντιλέγῃ.",-0.375
"ἔζων ποτὲ χωρὶς νόμου, ἐλθούσης δὲ τῆς ἐντολῆς ἡ ἁμαρτία εὐθέως ἀνέζησεν.",-0.375
"Πρὶν γὰρ ἐλθεῖν τὸν νόμον, ἐγὼ ἤμην ἐν ἀνέσει· ἀλλ᾽ ὅτε τὸ πρόσταγμα ἐφάνη, ἡ ἐν ἐμοὶ ἁμαρτία ἠγέρθη εἰς ζωήν.",-0.375
Ἡ προσδοκωμένη βοήθεια οὐκ ἔφθασεν ἐν καιρῷ.,-0.125
Ἡ ὁδὸς οὐκ ἦν ἄνευ τινὸς κόπου.,-0.125
Οἱ λόγοι αὐτῶν ὀλίγην εἰρήνην ἔφερον τῇ ψυχῇ.,-0.125
Κρεῖσσον ἦν ἐπερωτῆσαι περισσότερον.,-0.125
Ἡ ἀπόδοσις τοῦ καρποῦ ἦν τι ἐλάττων περυσινῆς.,-0.125
Σκιὰ ἀμφιβολίας ἔμεινεν ἐν ταῖς καρδίαις αὐτῶν.,-0.125
"Εἰ πράσσω ἃ μισῶ, οὐκέτι ἐγώ εἰμι ὁ ποιῶν, ἀλλ’ ἡ ἐνοικοῦσα ἐν ἐμοὶ ἁμαρτία.",-0.125
"Ὅταν πράσσω ἃ τῇ ἐμῇ βουλῇ ἀντίκειται, γινώσκω ὅτι οὐκ ἐγώ εἰμι ὁ ἀληθὴς ποιῶν, ἀλλ' ἡ ἐν ἐμοὶ κρατοῦσα ἁμαρτία.",-0.125
"ἔλαβον ἀγαθὴν ἀγγελίαν, οὐ μὴν πάντα ὡς ἐλπίζομεν.",0.5
"καλὸν ἔργον ἐστὶν τὸ διακονεῖν τοῖς πτωχοῖς, κἂν μόχθου πλῆθος ἔχῃ.",0.5
"ἡ εἰρήνη τοῦ Θεοῦ ὑμᾶς φρουρεῖ, πλὴν τῶν ἐξωτερικῶν θλίψεων.",0.5
"ἡ γνῶσις ὠφέλιμος πάντοτε, εἰ καὶ πόνους φέρει.",0.5
"ἔστιν ἐλπὶς τῆς πόλεως, καίπερ τοὺς παρόντας κινδύνους.",0.5
"ὁ Κύριος εὐλογεῖ τοὺς δικαίους, οὐκ ἀπαλλάσσων αὐτοὺς πάσης δοκιμασίας.",0.5
"Τῷ Θεῷ, ἡμεῖς ἐσμὲν Χριστοῦ ὀσμὴ εὐάρεστος, παροῦσα ἀμφοτέροις, τοῖς τε σῳζομένοις καὶ τοῖς ἀπολλυμένοις.",0.5
"γὰρ Χριστοῦ εὐωδία ἐσμὲν τῷ Θεῷ, ἣ φανεροῦται τοῖς σῳζομένοις τε καὶ τοῖς ἀπολλυμένοις.",0.5
Πολλὴ χάρις ἐστὶν ἐν τῷ βοηθεῖν τοῖς ἐν ἀνάγκῃ.,0.625
Ἐλπίζομεν γὰρ ὅτι ἡμῶν ὁ κόπος οὐκ ἔσται κενός.,0.625
Ἡ ὑμῶν πίστις ἰσχυρὰ δυνάμει τοὺς ἀσθενεῖς στηρίζει.,0.625
Ὁ Κύριος παρέξει πᾶσαν χάριν εἰς ἔργον ἀγαθόν.,0.625
Μεγάλη ἡ σπουδὴ ὑμῶν ὑπὲρ τῆς ἀληθείας.,0.625
"Καλὸν τὸ ἔργον ὃ ἐπελέξατε, καὶ καρποὺς φέρει.",0.625
Ὑπὲρ ὑμῶν δέ μᾶλλον συμφέρει με ζῆν ἔτι ἐν τῷ κόσμῳ τούτῳ.,0.625
Ἀλλὰ πολλῷ μᾶλλον συμφέρει ὑμῖν ἐμὲ παραμένειν.,0.625
