text,label
"Ἡ ἐλπὶς ἡμῶν ἡ βεβαία κεῖται ἐπὶ τῇ ἐπαγγελίᾳ τῆς ζωῆς τῆς αἰωνίου, τῇ ὑπὸ τοῦ ἀψευδοῦς θεοῦ δοθείσῃ πρὸ χρόνων αἰωνίων.",Trust
"Ἡ ὑπόσχεσις τῆς αἰωνίου ζωῆς, ἥν ὁ ἀψευδὴς Θεὸς ἐπηγγείλατο πρὸ παντὸς αἰῶνος, αὕτη ἐστὶν ἡ ἀσφαλὴς ἡμῶν ἐλπίς.",Trust
"Γίνεσθε σοφοὶ εἰς τὸ δοκιμάζειν τὰ κρείττονα, ἵνα μένητε ἀμώμητοι καὶ καθαροὶ ἕως τῆς παρουσίας τοῦ Κυρίου.",Anticipation
"Σπουδάζετε φρόνιμοι γίνεσθαι ἐν πνεύματι, τὸν βίον ὑμῶν τηροῦντες ἀμώμητον καὶ ἀνέγκλητον, προσδοκῶντες τὴν ἔνδοξον τοῦ Κυρίου ἡμῶν παρουσίαν.",Anticipation
"Οὖν, ἑορτάζοντες, ἀποθώμεθα πᾶσαν παλαιὰν ζύμην καὶ φθορὰν, καὶ πᾶσαν κακίαν καὶ πονηρίαν, ἀλλὰ ζῶμεν ἐν καθαρότητι καὶ ἀληθείᾳ.",Disgust
"Οὐ γὰρ ἐξ ἀπάτης ἢ πανουργίας ὁ λόγος ἡμῶν, οὐδὲ πρὸς κέρδος φερόμενος καθάπερ οἱ πλείονες· ἀλλὰ μετὰ πάσης εἰλικρινείας λαλοῦμεν, ὡς ἀπεσταλμένοι παρὰ Θεοῦ, ἀεὶ ἐνώπιον αὐτοῦ, καὶ διὰ Χριστοῦ ἐνδυναμούμενοι.",Trust
"Ὁ γὰρ λόγος ἡμῶν, ὃν ἐν Χριστῷ λαλοῦμεν, οὐκ ἔστιν ἐξ ἀνθρωπίνης πηγῆς οὐδὲ ἐκ δόλου, ἀλλὰ χάριτι Θεοῦ, καὶ αὐτὸς μάρτυς ἡμῖν ἐστιν· οὐχ ὡς οἱ πολλοὶ καπηλεύοντες τὸν θεῖον λόγον πρὸς αἰσχροκέρδειαν.",Trust
"Οἱ ἔχοντες κυρίους κατὰ σάρκα, πᾶσαν ὑποταγὴν προσφερέτωσαν, οὐχ ὡς ἐν ὀφθαλμοδουλείᾳ ἢ πρὸς ἀνθρώπων ἀρέσκειαν, ἀλλὰ ἐξ εἰλικρινοῦς καρδίας διὰ τὸν φόβον τοῦ Κυρίου.",Fear
"Ὑπακούετε τοῖς κατὰ σάρκα προεστῶσιν ὑμῶν, μὴ ἐν ὀφθαλμοδουλείᾳ πρὸς χάριν ἀνθρώπων, ἀλλ' ἐν εἰλικρινείᾳ ψυχῆς, τὸν φόβον τοῦ Θεοῦ ἔχοντες.",Fear
"Ἔστιν γὰρ οἵτινες κηρύσσουσιν τὸν Χριστόν, οὐκ ἐν εἰλικρινείᾳ ἀλλὰ δι' ἐριθείαν, ἵνα θλίψιν ἐγείρωσιν τοῖς δεσμοῖς μου.",Disgust
"Σπουδάζωμεν οὖν ποιεῖν δεήσεις ὑπὲρ τῶν ἀρχόντων τε καὶ βασιλέων, καὶ πάντων τῶν ὑπερεχόντων, ἵνα βίον ἥσυχον καὶ εἰρηνικὸν διάγωμεν ἐν πάσῃ εὐλαβείᾳ καὶ ἀκεραιότητι.",Anticipation
"Ἡμεῖς γὰρ σπουδάζομεν ζῆν βίον ἤρεμον καὶ εὐσεβῆ καὶ σεμνόν, ὅπερ ἔξεστιν ἡμῖν διὰ τῆς ἀγαθῆς ἀρχῆς τῶν τε ἀρχόντων καὶ πάντων τῶν ἐν ἐξουσίᾳ.",Anticipation
"Δεῖ ἡμᾶς ἀναστρέφεσθαι εὐπρεπῶς καὶ ἐν φωτὶ καθάπερ ἐν ἡμέρᾳ, μηδὲν πράττοντας κώμους μηδὲ μέθας, πορνείας μηδὲ ἀσελγείας, ἔριδας μηδὲ φθόνους.",Anticipation
"Περιπατῶμεν οὖν ἐν ἀληθείᾳ καὶ εἰλικρινείᾳ, ὡς ἐν ἡμέρᾳ, ἵνα φανερὰ ᾖ πάντα τὰ ἔργα ἡμῶν, ἀποθέμενοι τοίνυν τὰ ἔργα τοῦ σκότους, κώμους, μέθας, πορνείας, ἀσελγείας, ἔρεις, καὶ ζήλους.",Anticipation
"Ὁ ἐν τῇ ταπεινώσει ὢν καυχάσθω ἐν τῇ πνευματικῇ ὑψώσει τῇ ἀπὸ τοῦ Θεοῦ, ὁ δὲ ἐν πλούτῳ καυχάσθω ἐν τῇ φθορᾷ τῆς ἐπιγείου δόξης αὐτοῦ· πᾶς γὰρ ἄνθρωπος, ὡς ἄνθος ἀγροῦ μαραινόμενον, οὐκ ἔστιν μένειν.",Disgust
"Προσέλθετε τῇ ἐμῇ διδασκαλίᾳ καὶ θεωρεῖτε τὴν πορείαν μου, ἐγὼ γὰρ πραΰς εἰμι τῷ πνεύματι καὶ ταπεινὸς τῇ γνώμῃ, καὶ διὰ τούτου εὑρήσετε μεγάλην εἰρήνην καὶ ἀνάπαυσιν ταῖς ψυχαῖς ὑμῶν.",Trust
"Ἐὰν προσδέξησθε τὸν ἐμὸν λόγον τὸν πρᾷον καὶ ταπεινόν, καὶ μιμῆσθε τὴν ἐμὴν ἀναστροφήν, εὑρήσετε ἀνάπαυσιν μεγάλην ταῖς ψυχαῖς ὑμῶν.",Trust
"Τὴν τοῦ Κυρίου διακονίαν μου ἐπιτελῶν, ἐν πάσῃ ταπεινοφροσύνῃ ἦν, ὑπομένων πολλὰ δάκρυα καὶ θλίψεις χαλεπάς, ἐκ τῶν ἐπιβουλῶν τῶν Ἰουδαίων γενομένας.",Trust
"Τῷ Κυρίῳ ἀδιαλείπτως ἐδούλευον ἐν πάσῃ ταπεινοφροσύνῃ, ὑπομένων δάκρυα καὶ θλίψεις τὰς ἐπιφερομένας μοι ἀπὸ τῆς ἀδιαλείπτου συνωμοσίας τῶν Ἰουδαίων κατ' ἐμοῦ.",Trust
"Προσέχετε ἀπὸ τῶν ἀνθρώπων οἵτινες ἐπιβουλεύουσιν ὑμῖν ἀποστερῆσαι τοῦ πνευματικοῦ βραβείου, διδάσκοντες προσποιητὴν εὐλάβειαν ἐν ταπεινοφροσύνῃ δοκούσῃ καὶ λατρείᾳ ἀγγέλων, καυχώμενοι ἐν ὀπτασίαις ἃς οὐκ εἶδον, ἀλλὰ μάτην φυσιοῦνται ὑπὸ τῆς ἰδίας σαρκικῆς διανοίας.",Disgust
"Τὸ λοιπόν, πάντες τὸ αὐτὸ φρονεῖτε, συμπαθεῖς ὄντες καὶ ἐλεήμονες ἀλλήλοις, φιλάδελφοι ἀνυπόκριτοι, καὶ ταπεινόφρονες.",Joy
"Τὸ δὲ τέλος πάντων, ἀδελφοί, τὸ αὐτὸ φρονοῦντες, φιλαδελφίαν καὶ εὐσπλαγχνίαν πρὸς ἀλλήλους ἔχοντες, πάντοτε ἐν ταπεινοφροσύνῃ καὶ πραότητι τὸν βίον ὑμῶν διάγετε.",Joy
"Προσεκαρτέρουν δὲ τῷ ἱερῷ καὶ κλῶντες ἄρτον κατ' οἶκον, πάντοτε μετὰ ἀγαλλιάσεως καὶ ἁπλότητος καρδίας.",Joy
"Κατὰ πᾶσαν ἡμέραν ἐπιμελῶς ἐν τῷ ἱερῷ συνήρχοντο, μιᾷ ψυχῇ προσκυνοῦντες, καὶ ἐν ταῖς οἰκίαις αὐτῶν τὴν τροφὴν μετελάμβανον, ἄρτον κλῶντες ἐν πολλῇ εὐφροσύνῃ καὶ καθαρᾷ καρδίᾳ.",Joy
"Ὅστις ἂν θέλῃ μέγας γενέσθαι ἐν τῇ βασιλείᾳ τῶν οὐρανῶν, προσήκει αὐτὸν ταπεινοῦν ἑαυτὸν ὡς παιδίον ἄκακον.",Trust
Τὸ ἀληθῶς μέγα γενέσθαι ἐν τῇ βασιλείᾳ τῶν οὐρανῶν γίνεται διὰ ταπεινώσεως ἑαυτοῦ μετὰ καρδίας ἀκάκου ὡς νηπίου.,Trust
"Μακάριοι οἱ τὸ πνεῦμα ταπεινοί, ὅτι αὐτοῖς δέδοται ἡ βασιλεία τοῦ Θεοῦ.",Trust
"Τοῖς ταπεινοῦσιν τὸ πνεῦμα αὐτῶν, οἷς ἡ εὐλογία ἡ θεία προσμένει, δέδοται γὰρ αὐτοῖς ἡ βασιλεία τῶν οὐρανῶν.",Trust
"καλῶς μαρτυρουμένη διὰ ἔργων ἀγαθῶν, τέκνα ἀναθρέψασα, ξένους φιλοξενήσασα, πόδας ἁγίων νίψασα, θλιβομένοις ἐπαρκέσασα, παντὸς ἔργου ἀγαθοῦ ἐπιμεληθεῖσα.",Trust
"Ἡ γὰρ ἀρετὴ αὐτῆς ἐκ τῶν ἔργων αὐτῆς ἐδεικνύετο, τέκνα θρέψασα, ξένους ὑποδεξαμένη, τοῖς ἁγίοις τοῦ Θεοῦ ἐν ταπεινώσει διακονήσασα, τοῖς πάσχουσιν ἐπικουρήσασα, καὶ πάσῃ ἀγαθοεργίᾳ προσκαρτερήσασα.",Trust
"Ταπεινοφρονοῦντες βαθέως καὶ πραέως, καὶ μακροθυμοῦντες ἀδιαλείπτως, φέρετε ἀλλήλους ἐν ἀγάπῃ.",Trust
"Ἔστω ἐν ὑμῖν πᾶσα ταπεινοφροσύνη καὶ πραΰτης, ἐν ἀγάπῃ ἀλλήλους ὑπομένοντες μετὰ πολλῆς μακροθυμίας.",Trust
"Δέξασθε τὴν πορείαν μου καὶ προσέχετε τῇ διδασκαλίᾳ μου, ἐγὼ γὰρ ἔχω πραότητα καὶ ταπεινοφροσύνην· καὶ ἐν τούτῳ εὑρήσετε ἀνάπαυσιν ἀληθῆ καὶ ἀναψυχὴν ταῖς ψυχαῖς ὑμῶν.",Trust
"Δέξασθε τὸ παράδειγμά μου καὶ μανθάνετε ἐκ τῆς ἐμῆς πραΰτητος καὶ ταπεινοφροσύνης, καὶ οὕτως εὑρήσετε ἀληθινὴν εἰρήνην ταῖς ψυχαῖς ὑμῶν.",Trust
"Τῷ τοῦ Κυρίου οὐ προσήκει μάχεσθαι, ἀλλὰ δεῖ αὐτὸν εἶναι μακρόθυμον καὶ χρηστὸν πρὸς πάντας, ἱκανὸν διδάσκειν καὶ ἀνεξίκακον ἐν τῷ ἀδικεῖσθαι.",Trust
"Δεῖ τὸν ἄνθρωπον τοῦ Θεοῦ μήτε φιλονεικεῖν, ἀλλὰ πᾶσιν πραΰτητα ἐνδεικνύμενον, ἐν διδασκαλίᾳ εὔχρηστον ὄντα, καὶ τὰ ἀδικήματα μακροθύμως ὑπομένειν.",Trust
"μὴ βουλόμενος ὑμῖν βαρὺς γενέσθαι, δέομαι ὀλίγων λόγων ἀκοῆς, ἐπικαλούμενος τὴν ὑμετέραν φρόνησιν.",Trust
"Μὴ βουλόμενος πλείω ὑμῖν παρενοχλεῖν, παρακαλῶ διὰ τῆς ὑμετέρας ἀγαθότητος προσέχειν τὸν νοῦν ἡμῖν πρὸς ὀλίγον.",Trust
"Αὐτὸς ἐγὼ δέομαι ὑμῶν διὰ τῆς Χριστοῦ μακροθυμίας καὶ συμπαθείας, ὅτε παρὼν ὑμῖν εἰμι εὐτελὴς ἀναφαίνομαι, ἀπὼν δέ, οὐκ ἀποκνῶ μετὰ παρρησίας πρὸς ὑμᾶς λαλεῖν.",Trust
"Ἐγὼ Παῦλος, παρακαλῶ ὑμᾶς, ἐπικαλούμενος τὴν φιλανθρωπίαν καὶ ὑπομονὴν τὴν ἐν Χριστῷ Ἰησοῦ· εἰ γὰρ καὶ ταπεινὸς φανῶ ἐν τῇ παρουσίᾳ μου πρὸς ὑμᾶς, ἀπὼν πολλὴν ἔχω παρρησίαν ἐν τῷ γράφειν.",Trust
"ἐγὼ Παῦλος οὐκ ἐν δριμύτητι, ἀλλὰ διὰ τῆς Χριστοῦ φιλανθρωπίας καὶ χρηστότητος ὑμᾶς παρακαλῶ, γινώσκων ὅτι παρὼν μὲν πρὸς ὑμᾶς ταπεινὸς δοκῶ, ἀπὼν δὲ μετὰ πάσης παρρησίας ὑμῖν λαλῶ.",Anger
"Παῦλος δὲ ὑμᾶς δέομαι διὰ τῆς πραΰτητος καὶ ἐπιεικείας τοῦ Κυρίου, ὁς παρὼν μὲν σαρκὶ ἐν ὑμῖν ἀσθενὴς πέφυκα, ἀπὼν δὲ παρρησιάζομαι πρὸς ὑμᾶς.",Anger
"Ἐπειδὴ καὶ αὐτὸς ἐν ἀσθενείᾳ ἀνθρωπίνῃ διάγει, ἱκανός ἐστιν πραΰτητι καὶ ἐλέῳ χρῆσθαι πρὸς τοὺς ἐν ἀγνοίᾳ ὄντας ἢ πεπλανημένους.",Trust
"Ἐπειδὴ καὶ αὐτὸς τῆς ἀνθρωπίνης ἀσθενείας μετέχει, δύναται συμπαθεῖν τοῖς δι' ἄγνοιαν διαμαρτάνουσι καὶ πλανωμένοις.",Trust
Πῶς τοῦτο ἐγένετο; Οὐδέποτε εἴδομεν τοιοῦτον!,Surprise
Τί ἔστιν τοῦτο; Οὐκ ἐπίστευσα τοῖς ὀφθαλμοῖς μου!,Surprise
Πάντες δὲ οἱ ἀκούσαντες καὶ ἰδόντες ἐξεπλήσσοντο σφόδρα.,Surprise
"Σὺ εἶ οὗτος; Οὐκ ἂν ἐπίστευσα, εἰ μὴ εἶδον.",Surprise
Ὦ μέγα θαῦμα! Πῶς δυνατὸν τοῦτο γενέσθαι;,Surprise
Οὐδέποτε ἂν ᾠήθην τοιοῦτον συμβῆναι!,Surprise
"Ἡ περισσεύουσα χάρις τοῦ Θεοῦ, δωρηθεῖσα ἡμῖν διὰ τοῦ Υἱοῦ αὐτοῦ τοῦ ἀγαπητοῦ, αὐτῷ πᾶσα δόξα καὶ αἶνος ὀφείλεται.",Joy
"Ὁ Θεὸς διὰ τοῦ ἀγαπητοῦ αὐτοῦ χάριν ἡμῖν ἐχαρίσατο ἀφθόνως, εἰς ἔπαινον τῆς μεγαλοπρεποῦς αὐτοῦ χάριτος.",Joy
"Παύλου δὲ ἀφορίσαντος ἑαυτῷ τὸν Σίλαν, τὸ πλῆθος τῶν ἀδελφῶν ἀνέθηκαν αὐτοὺς τῇ χάριτι τοῦ Κυρίου ἐκπορευομένους εἰς διακονίαν.",Trust
"Παῦλος δὲ Σίλαν ἐκλεξάμενος, οἱ ἀδελφοὶ παρέθεντο αὐτὸν τῇ τοῦ Κυρίου χάριτι καὶ προνοίᾳ, προπέμποντες αὐτὸν εἰς τὴν ὁδόν.",Trust
"Μὴ ζηλοῦσα μηδὲ καυχωμένη, ἡ ἀγάπη μακροθυμεῖ καὶ χρηστεύεται. Οὐδέποτε δὲ φυσιοῦται.",Trust
Ἀγάπη γάρ ἐστιν μακροθυμία ἀμετάθετος καὶ χρηστότης ἔμφυτος· οὐκ ἔχει δὲ φθόνον οὐδὲ ἀλαζονείαν οὐδὲ ὑπερηφανίαν.,Trust
"Ἐπεὶ οὖν ἐστε τοῦ θεοῦ ἐκλεκτοὶ ἅγιοι καὶ ἀγαπητοί, περιπατεῖτε ἔχοντες σπλάγχνα οἰκτιρμοῦ, χρηστότητα, ταπεινοφροσύνην, πραΰτητα, καὶ μακροθυμίαν.",Trust
"Ὑμεῖς οἱ ἐκλεκτοὶ τοῦ Θεοῦ, ἅγιοι καὶ ἀγαπητοί, πρέπον ἐστὶν ὑμῖν καρδίας ἐλεήμονας κεκτῆσθαι, σὺν χρηστότητι, ταπεινοφροσύνῃ, πραΰτητι, καὶ μακροθυμίᾳ.",Trust
"Οὐκ ἄρα νοεῖς τὸν πλοῦτον τῆς τοῦ Θεοῦ χρηστότητος καὶ μακροθυμίας καὶ ἀνοχῆς, μὴ συνιῶν ὅτι αὐτὴ ἡ ἀγαθότης σε πρὸς μετάνοιαν ὁδηγεῖ;",Anticipation
"Μὴ καταφρονεῖτε τῆς τοῦ Θεοῦ ὑπερβαλλούσης φιλανθρωπίας, τήν τε αὐτοῦ ἀνεκτικότητα καὶ ὑπομονήν, ἀγνοοῦντες ὅτι τὸ τοιοῦτον ἀγαθὸν τοῦ Θεοῦ πρὸς τὴν ὑμετέραν ἀλλαγὴν νοῦ κατευθύνει ὑμᾶς;",Anticipation
"Εὐλογητὸς ὁ θεὸς καὶ πατὴρ τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ, ὁ πληρώσας ἡμᾶς πάσῃ πνευματικῇ ἀγαθωσύνῃ ἐκ τῶν ἐπουρανίων ἐν Χριστῷ.",Joy
"Ὁ Θεὸς καὶ Πατὴρ τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ, ὅστις ἀφθόνως ἡμῖν ἐδωρήσατο πάσας τὰς πνευματικὰς εὐλογίας ἐκ τῶν οὐρανῶν διὰ Χριστοῦ Ἰησοῦ, εὐλογητὸς ὢν εἰς τοὺς αἰῶνας.",Joy
"Ἡ γραφὴ γὰρ πάλαι προεμαρτύρατο τὴν τοῦ θεοῦ πρόθεσιν δικαιοῦν ἔθνη διὰ πίστεως, ταύτην δὲ τὴν χάριν τοῦ εὐαγγελίου προεκήρυξεν τῷ Ἀβραάμ, φάσκων ὅτι ἐν σοὶ εὐλογηθήσονται πάντα τὰ ἔθνη τῆς γῆς.",Anticipation
"Ὁ θεὸς, προεγνωκὼς ὅτι μέλλει τὰ ἔθνη ἐκ πίστεως δικαιοῦν, διὰ τῆς γραφῆς ἀνέθετο τῷ Ἀβραὰμ τὴν χαρὰν ταύτην, λέγων· Ἐν σοὶ εὐλογηθήσονται πάντα τὰ ἔθνη.",Anticipation
Πέποιθα γὰρ ὅτι ἔρχομαι πρὸς ὑμᾶς ἐν πληρώματι εὐλογίας Χριστοῦ.,Anticipation
"Πεποίθατε γάρ, ὅτι ἡ ἐμὴ ἔλευσις πρὸς ὑμᾶς κατεργάσεται πᾶσαν πληρότητα καὶ περισσείαν τῆς τοῦ Χριστοῦ εὐλογίας.",Anticipation
"Ἐπικειμένου δὲ ἡμῖν ὑετοῦ τε πολλοῦ καὶ ψύχους, οἱ ἐγχώριοι παρείχον οὐ τὴν τυχοῦσαν φιλανθρωπίαν, ἀνάψαντες πῦρ καὶ δεξάμενοι πάντας ἡμᾶς.",Joy
"Ὑπὸ πολλοῦ ὄμβρου καὶ ψύχους σφοδροῦ πιεζόμενοι, μεγάλης φιλανθρωπίας ἐτύχομεν παρὰ τῶν ἐγχωρίων· εὐθέως γὰρ πῦρ ἀνῆψαν καὶ ἕκαστον ἡμῶν εἰς σκέπην ὑπεδέξαντο.",Joy
"Τῇ ἐπαύριον, ὡς εἰς Σιδῶνα κατήλθομεν, Ἰούλιος τῷ Παύλῳ πρός τινας τῶν ἑταίρων αὐτοῦ ἀπελθεῖν καὶ παρ' αὐτοῖς καταμεῖναι συνεχώρησεν.",Joy
"Τῇ δὲ ἑξῆς ἡμέρᾳ προσπλευσάντων αὐτῶν εἰς Σιδῶνα, ὁ Ἰούλιος, διὰ τὴν πολλὴν αὐτοῦ φιλανθρωπίαν, συνεχώρησεν τῷ Παύλῳ καταβῆναι εἰς τὴν γῆν, ἐπισκέψασθαι τοὺς οἰκείους αὐτοῦ, καὶ ἀπολαῦσαι τῆς αὐτῶν προνοίας.",Joy
"Ἦν δέ τις ὁ πρῶτος τῆς νήσου, Πούπλιος ὀνόματι, οὗ ἀγροὶ ὑπῆρχον ἐν ἐκείνοις τοῖς τόποις· ὃς ἡμᾶς εὐμενῶς ἐδέξατο καὶ παρέσχεν διαμονὴν ἡμερῶν τριῶν.",Joy
"Πούπλιος δὲ, ὁ πρῶτος τῆς νήσου, ᾧ ἦσαν πολλὰ κτήματα ἐν τοῖς περὶ τὸν τόπον ἐκεῖνον, προσεδέξατο ἡμᾶς μετὰ πάσης φιλανθρωπίας, παρέχων ἡμῖν φιλοξενίαν ἐπὶ τρεῖς ἡμέρας.",Joy
"Κατανοεῖ τὴν ἀποτομίαν τοῦ Θεοῦ πρὸς τοὺς μὴ πιστεύσαντας καὶ τὴν χάριν αὐτοῦ εἰς σέ· αὕτη δὲ ἡ χάρις ἐστὶν ἐὰν μείνῃς ἐν τῇ πίστει, εἰ δὲ μὴ, καὶ σὺ ὁμοίως ἐκκοπήσῃ.",Fear
"Λογίζεσθε τὴν τοῦ Θεοῦ ἀγαθότητα καὶ ἀποτομίαν. Κατὰ μὲν τοῦ πταίσαντος ἔδειξεν τὴν ἀποτομίαν, σοὶ δὲ τὴν χάριν παρέσχεν. ἐὰν γὰρ μὴ μένῃς ἐν τῇ ἀγαθότητι αὐτοῦ, ἄλλως τε καὶ σὺ ἐκκοπήσῃ.",Fear
"Ἡ γὰρ ἐξουσία, ἣν ἐλάβομεν ἀπὸ Κυρίου, πρὸς οἰκοδομὴν ὑμῶν ὑπάρχει καὶ οὐκ εἰς καθαίρεσιν· ὅθεν ταῦτα γράφομεν ἀπόντες, ἵνα μὴ παρὼν ἀποτόμως χρήσωμαι τῇ ἐξουσίᾳ.",Anger
"Τοῦτο γὰρ ὑμῖν γράφω ἀπών, ἵνα μὴ παρὼν ἀνάγκην ἔχω τῇ ἐξουσίᾳ χρήσασθαι ἀποτόμως, ἣν ἔδωκέν μοι ὁ Κύριος εἰς οἰκοδομὴν καὶ οὐκ εἰς καθαίρεσιν.",Anger
"ὦ Θεέ, ἐγὼ ὁ ἁμαρτωλός, δέομαί σου τῆς φιλανθρωπίας.",Sadness
"Θεέ μου, ἐγὼ ὁ οὐδὲν ἄξιον πράξας, δέομαι ἵλεώς μοι γενέσθαι.",Sadness
"Παρακαλῶ σε, Κύριε, υἱὲ Δαυίδ, ἐλέησόν με, ὅτι ἡ θυγάτηρ μου κακῶς δαιμονίζεται.",Sadness
"Ἡ θυγάτηρ μου δεινῶς ἐνοχλεῖται ὑπὸ δαιμονίου, καὶ δέομαι σου, Κύριε, υἱὲ Δαυίδ, περὶ τοῦ ἐλέους σου.",Sadness
"Ὦ, τίς ἄρα ἦν οὗτος ὁ πράξας τοιαῦτα;",Surprise
"Πρὸς θεῶν, τί τοῦτο τὸ παράδοξον συμβέβηκεν;",Surprise
Οὐδέποτε ἐφάνη τοιοῦτον ἐν τῷ Ἰσραήλ.,Surprise
Μὴ δυνατὸν τοῦτο εἶναι; Ἀπίστευτον!,Surprise
"Ἐξαίφνης ἐγένετο, καὶ ἡμᾶς ἐξέστησεν.",Surprise
Οὐδεὶς ἂν ἐλογίσατο ὅτι οὕτως γενήσεται.,Surprise
"Ἐπὶ τὰς ἀνομίας αὐτῶν περισσεύσει ἡ χάρις μου, καὶ τῶν ἁμαρτιῶν αὐτῶν οὐ μὴ μνησθῶ ἔτι.",Trust
"Τὸ ἔλεός μου περισσεύσει ἐπὶ τὰ παραπτώματα αὐτῶν, καὶ τῶν ἀνομιῶν αὐτῶν οὐ μὴ μνησθῶ ἔτι.",Trust
"Μακαριότης τοῖς σπλαγχνιζομένοις ἀπόκειται, ἐπεὶ αὐτοὶ χάριτι ἀνταποδοθήσονται.",Joy
Ὁ ἐλεῶν ἔλεος κομιεῖται.,Joy
"Μὴ ἔστω σοι, Κύριε, τοιοῦτον κακὸν ἐν διανοίᾳ· βεβαίως γάρ σοι λέγω ὅτι οὐ μήποτε τοῦτο συμβῇ.",Fear
"Κύριέ μου, οὐ μή ποτε πάθῃς τοιοῦτόν τι.",Fear
"Εἰ ἡ ἐν Χριστῷ ἐλπὶς ἡμῶν ἐν μόνῳ τῷ παρόντι βίῳ κεῖται, ἄξιοι ἐλέου πλέον πάντων ἐσμέν.",Sadness
"Ἐὰν ἡ εἰς Χριστὸν πίστις ἡμῶν εἰς μόνα τὰ τοῦ νῦν βίου ὠφελήματα ᾖ, τότε πάντων ἀνθρώπων ἐσμὲν ἐλεεινότατοι.",Sadness
Ἔλεον καὶ σπλάγχνα ποιῶ ἐκ τῆς ἐμῆς βουλῆς καὶ οὐκ ἐξ ἄλλου τινός.,Fear
Τὸ ἔλεός μου καὶ οἱ οἰκτιρμοί μου φαίνονται ὥς μοι δοκεῖ μόνῳ.,Fear
"Ὑμεῖς οὖν, ὡς ἐκλεκτοὶ θεοῦ καὶ ἅγιοι καὶ ἀγαπητοί, ὀφείλετε ἔχειν σπλάγχνα οἰκτιρμοῦ, χρηστότητα, ταπεινοφροσύνην, πραΰτητα, μακροθυμίαν.",Trust
"Ἐπειδὴ γὰρ ἐκλεκτοί ἐστε τοῦ Θεοῦ, ἅγιοι καὶ ἀγαπητοί, ἀκόλουθόν ἐστιν ὑμῖν φρονεῖν καὶ ἐπιδείκνυσθαι οἰκτιρμὸν βαθύν, χρηστότητα ἀληθινὴν, ταπεινοφροσύνην, πραΰτητα καὶ μακροθυμίαν ἀκατάπαυστον.",Trust
"Τῷ μὴ ἐλεοῦντι, κρίσις ἔσται ἄνευ παντὸς ἐλέους.",Fear
"Ὅστις ἔλεος οὐκ ἐπέδειξεν, οὐδὲ αὐτῷ ἔλεος ἔσται ἐν τῇ κρίσει.",Fear
"Οἵτινες γὰρ ἐν ἀδικίᾳ διατελοῦσιν, πάσης πονηρίας καὶ ἀπλήστου πλεονεξίας ἔμπλεοι ὄντες, ὧν αἱ καρδίαι φθόνου τε καὶ κακοηθείας καὶ ἔριδος καὶ δόλου καὶ φόνου γέμουσιν, ψιθυρισταί τε καὶ καταλάλοι, τὸν Θεὸν ἀθετοῦντες, ὑβρισταὶ καὶ ὑπερήφανοι καὶ ἀλαζόνες, ἀεὶ κακὰ τεχνάζοντες, τοῖς γονεῦσιν ἀπειθεῖς, παντὸς δὲ νοῦ ἀπεστερημένοι, ἀπίστους, ἀστόργους, ἀνελεήμονας ἑαυτοὺς ἀποφαίνοντες.",Disgust
"Πᾶς ἀθλητὴς ἑαυτῷ αὐστηρῶς ἐγκρατεύεται, πρὸς τὸ κερδῆσαι τιμὴν ἀπολλυμένην· ἡμῖν δὲ ὁ πόνος ἐστὶν πρὸς ἀίδιον βραβεῖον.",Anticipation
"Πᾶς ὁ ἐν ἀγῶνι διαγωνιζόμενος, ἑαυτὸν ἐν παντὶ ἐγκρατεύει· οὗτοι μὲν γὰρ φθαρτὸν στέφανον θηρεύουσιν, ἡμεῖς δὲ ἄφθαρτον καὶ αἰώνιον βραβεῖον διώκομεν.",Anticipation
"Ὡς γὰρ ὁ λόγος ἐγένετο περὶ δικαιοσύνης τε καὶ ἐγκρατείας καὶ τῆς μελλούσης ἀποδόσεως, δεινὸς φόβος κατέλαβεν τὸν Φήλικα, ὥστε ἀποκρίνασθαι αὐτὸν καὶ παύσασθαι τῆς ὁμιλίας.",Fear
"Φόβος μέγας κατέσχεν τὸν Φῆλικα, τοῦ Παύλου διαλεγομένου περὶ δικαιοσύνης καὶ ἐγκρατείας καὶ τῆς μελλούσης κρίσεως, ὥστε ἀναγκασθῆναι αὐτὸν ἀποκρίνασθαι.",Fear
"Ὁ φάσκων ἑαυτὸν εὐσεβεῖν, καὶ μὴ ἐγκρατὴς ὢν τῆς γλώσσης, ἀλλὰ πλανῶν τὴν ἑαυτοῦ ψυχήν, τούτου ἡ θρησκεία κενὴ καὶ ἀνωφελής ἐστιν.",Disgust
"Ὡς τέκνα οὖν φωτός, γρηγορῶμεν καὶ ὦμεν ὡπλισμένοι, φυλάσσοντες τὴν καρδίαν διὰ πίστεως ἀκλινοῦς καὶ ἀγάπης ἀνυποκρίτου, καὶ στηρίζοντες τὸν νοῦν ἐν πληροφορίᾳ βεβαίᾳ τῆς σωτηρίας.",Anticipation
"Ὄντες γὰρ τοῦ φωτός, δεῖ οὖν ἡμᾶς νήφειν, φρουροῦντας τὴν καρδίαν ἐν πίστει καὶ ἀγάπῃ, καὶ τὴν κεφαλὴν περικεφαλαίαν ἔχοντας ἐλπίδα σωτηρίας.",Anticipation
