text,valence_score
"Ὁ θεὸς γὰρ προγνοὺς ὅτι ἔμελλεν δικαιοῦν τὰ ἔθνη ἐκ πίστεως, διὰ τῆς γραφῆς ἐλαλήθη τῷ Ἀβραὰμ ἡ ἔνδοξος ἐπαγγελία· Ἐν σοὶ εὐλογηθήσονται πᾶσαι αἱ πατριαὶ τῆς γῆς.",0.375
ἦλθε θοὰς ἐπὶ νῆας Ἀχαιῶν χαλκοχιτώνων,0.0
Τὸ βρῶμα ἑτοιμάζεται διὰ τὴν γεῦσιν.,0.0
Ὁ λόγος τῆς ἀληθείας φωτίζει τὴν καρδίαν.,0.375
"μήτε σὺ τόνδ' ἀγαθός περ ἐὼν ἀποαίρεο κούρην,",0.75
Ἀργείων κρατέει καί οἱ πείθονται Ἀχαιοί·,-0.25
"διὰ τοῦτο ζῶμεν, ἵνα ἡ δόξα τοῦ Θεοῦ φανερωθῇ διὰ παντὸς τοῦ κόσμου.",0.875
ἠδ' ἔτι καὶ νῦν μοι τόδ' ἐπικρήηνον ἐέλδωρ·,0.5
"Ἡ γῆ καλῶς ἀπεδίδου τοὺς καρπούς, καὶ οὐκ ἦν ἔνδεια ἐν ταῖς οἰκίαις.",0.375
"εἰ δὴ σφὼ ἕνεκα θνητῶν ἐριδαίνετον ὧδε,",-0.5
χωόμενον κατὰ θυμὸν ἐϋζώνοιο γυναικὸς,-0.75
"ἔκλαγξαν δ’ ἄρ’ ὀιστοὶ ἐπ’ ὤμων χωομένοιο,",0.0
"ηὐχόμην γὰρ ἀνάθεμα εἶναι αὐτὸς ἐγὼ ἀπὸ τοῦ Χριστοῦ ὑπὲρ τῶν ἀδελφῶν μου τῶν συγγενῶν μου κατὰ σάρκα,",-0.375
"Ὑμεῖς τὸν αὐτὸν μέγαν ἀγῶνα ἀγωνίζεσθε, ὃν πάλαι με εἴδετε ὑπομένοντα καὶ ὃν νῦν ἀκούετε με ἔτι ἀγωνιζόμενον.",0.0
Θαρσήσας μάλα εἰπὲ θεοπρόπιον ὅ τι οἶσθα·,1.0
φύλλά τε καὶ φλοιόν· νῦν αὖτέ μιν υἷες Ἀχαιῶν,0.125
"Ἐλθὼν δὲ εἰς τὴν Τρῳάδα εἰς τὸ εὐαγγέλιον τοῦ Χριστοῦ καὶ θύρας μοι ἀνεῳγμένης ἐν Κυρίῳ,",0.625
"Ἡ εἰρήνη τοῦ Θεοῦ, ἡ ὑπερέχουσα πάντα νοῦν, φυλάξει τὰς καρδίας ὑμῶν.",0.625
Ἡ χάρις τοῦ Κυρίου μεθ' ὑμῶν πάντων.,0.375
καὶ νήεσσ’ ἡγήσατ’ Ἀχαιῶν Ἴλιον εἴσω,0.5
"τοὔνεκ’ ἄρ’ ἄλγε’ ἔδωκεν ἑκηβόλος ἠδ’ ἔτι δώσει,",-0.25
μή νύ τοι οὐ χραίσμωσιν ὅσοι θεοί εἰσ' ἐν Ὀλύμπῳ,-0.375
"Ἡ καρδία μου ἀγνοεῖ τὰς ὁδοὺς τοῦ Θεοῦ, καὶ ὁ νοῦς μου ἀπορεῖ.",-0.375
"ἡ εἰρήνη τοῦ Θεοῦ ὑμᾶς φρουρεῖ, πλὴν τῶν ἐξωτερικῶν θλίψεων.",0.5
"Ὣς φάτο· Πηλεΐωνι δ' ἄχος γένετ', ἐν δέ οἱ ἦτορ",0.0
μηρούς τ' ἐξέταμον κατά τε κνίσῃ ἐκάλυψαν   ,0.0
νῦν δ' ἅμα τ' ὠκύμορος καὶ ὀϊζυρὸς περὶ πάντων,-1.0
ἀμβρόσιαι δ' ἄρα χαῖται ἐπεῤῥώσαντο ἄνακτος,0.125
βελτίωσις ἐγχωρεῖ μικρά τις ἐν τοῖς ἔργοις αὐτῶν.,0.125
Οἱ λόγοι αὐτῶν κενοὶ ἦσαν καὶ οὐκ ἔφερον καρπόν τινα.,-0.375
τοσαῦτα ἐπάθετε εἰκῇ; εἴ γε καὶ εἰκῇ.,-1.0
μητρὶ φίλῃ ἐν χειρὶ τίθει καί μιν προσέειπε·,0.375
"Οἱ Ἰσραηλῖται, οἳ μόνοι τῶν ἐθνῶν ὑπὸ τοῦ Θεοῦ προετιμήθησαν, ἐκληρονόμησαν τὴν υἱοθεσίαν, τὴν δόξαν αὐτοῦ, τὰς ἱερὰς διαθήκας, τὸν νόμον, τὴν τεταγμένην λατρείαν, καὶ πάσας τὰς ἀπὸ Θεοῦ ἐπαγγελίας.",0.5
ἀλλ' ἔκ τοι ἐρέω καὶ ἐπὶ μέγαν ὅρκον ὀμοῦμαι·,0.125
ἀλλὰ τὸ μὲν πλεῖον πολυάϊκος πολέμοιο,-0.125
"Δεῖ μὲν ἡμᾶς ἀπελθεῖν, καίτοι οὐκ ἂν ἤθελον. Ἀλλὰ χρὴ ποιεῖν τὸ ἀγαθόν.",0.25
Εἴθε ὁ Θεὸς ὑμᾶς εὐλογῇ ἐν πάσῃ σοφίᾳ καὶ ἀρετῇ τῇ αὐτοῦ δυνάμει.,0.375
"Πάντες με ἐγκατέλιπον, ἐπειδὴ οὐκ ἔκαμψα τὴν ἀκεραιότητά μου.",-0.75
Λυπηρόν ἐστιν ὅτι οὐκ ἐτελέσθη τὸ ἔργον ὡς ἐβουλόμεθα.,-0.375
"τοῦτο μόνον θέλω μαθεῖν ἀφ’ ὑμῶν, ἐξ ἔργων νόμου τὸ Πνεῦμα ἐλάβετε ἢ ἐξ ἀκοῆς πίστεως;",-0.375
Φανερὸν γὰρ πᾶσιν ὅτι οὐδεὶς δικαιοῦται παρὰ τῷ θεῷ ἐξ ἔργων νόμου· ἀλλὰ μὴν ὁ δίκαιος ἐκ πίστεως ζήσεται.,-0.375
"ἕλκετο δ' ἐκ κολεοῖο μέγα ξίφος, ἦλθε δ' Ἀθήνη",0.0
δῷσι πόλιν Τροίην εὐτείχεον ἐξαλαπάξαι.,0.875
Ἀτρεΐδης τε ἄναξ ἀνδρῶν καὶ δῖος Ἀχιλλεύς.,0.25
"Ἀτρεΐδης δ' ἄρα νῆα θοὴν ἅλα δὲ προέρυσσεν,",0.5
"Οὐ διὰ πίστεως ἔστιν ἡ ζωὴ ἡ ἐκ νόμου, ἀλλὰ διὰ τοῦ ποιεῖν πάντα τὰ τοῦ νόμου.",-0.375
Οἱ ἄρχοντες δίκαιοι καὶ σοφοὶ τῷ δήμῳ εἰσὶν εὐλογία.,0.625
τῷ δ' ἤδη δύο μὲν γενεαὶ μερόπων ἀνθρώπων   ,-0.25
"Πεπείσμεθα γὰρ ὅτι αἱ ὑποσχέσεις τοῦ θεοῦ ἀψευδεῖς εἰσιν, μέλλουσαι ἀποκαλυφθῆναι ἐν δόξῃ.",0.875
"Οὐ δύνασθε διαφεύγειν τὴν ὀργὴν τοῦ Θεοῦ, οἱ ἐν ἁμαρτίαις ἀμετανόητοι διαμένοντες.",-0.75
λεῖβε· νέοι δὲ παρ' αὐτὸν ἔχον πεμπώβολα χερσίν.,0.375
"Πέποιθα γὰρ ἀκλινῶς ὅτι οὐ μὴ γένηται αἰσχύνη ἐπ' ἐμοί, ἀλλὰ μετὰ πάσης παρρησίας ἀεί τε καὶ νῦν δοξασθήσεται καὶ μεγαλυνθήσεται Χριστὸς δι' ἐμοῦ, ἐάν τε ζῶ ἐάν τε ἀποθνῄσκω.",0.875
ἤδη γάρ με καὶ ἄλλοτ' ἀλεξέμεναι μεμαῶτα   ,0.125
"ὃ ἐὰν ὑμεῖς χαρίσησθε, γινώσκετε ὅτι κἀγὼ τοῦτο προεχάρισα, πᾶν γὰρ ὃ κεχάρισμαι δι' ὑμᾶς ἐν προσώπῳ Χριστοῦ πεποίηκα.",0.625
τοῖσι δ’ ἀνιστάμενος μετέφη πόδας ὠκὺς Ἀχιλλεύς·,0.625
"Ἀεὶ ἐπαινετόν ἐστιν ἡ ἀγαθὴ καὶ σπουδαία ὑμῶν ἀγάπη πρὸς ἐμέ, οὐ μόνον ὅτε πάρειμι ἀλλὰ καὶ ὅτε ἄπειμι.",0.375
οἴκαδ' ἰὼν σὺν νηυσί τε σῇς καὶ σοῖς ἑτάροισι,0.0
Ὁ ἀγαθὸς δοῦλος πιστὸς καὶ ἐπιμελὴς ἐν παντὶ ἔργῳ αὐτοῦ.,0.625
εἷσεν ἄγων· ἐν δ' ἀρχὸς ἔβη πολύμητις Ὀδυσσεύς.,0.875
Λυπηρόν ἐστι τὸ ἔργον ὃ ποιῆσαι δέομαι χάριν αὐτοῦ.,-0.375
Ἐν τοῖς χαλεποῖς καιροῖς τούτοις ἀθύμως καὶ μετὰ λύπης ζῶμεν.,-0.75
"Ἀτρεΐδην προσέειπε, καὶ οὔ πω λῆγε χόλοιο·",-0.375
"Ὤ μοι, ἀναιδείην ἐπιειμένε κερδαλεόφρον",-0.5
Μέριμνα βαρεῖά μοι ἐστιν περὶ τῆς ψυχῆς ὑμῶν.,-0.25
"Μὴ ἄρα πολλὰ παθόντες εἰς κενὸν ἐκοπιάσαμεν; καὶ πῶς ἀλγεινὸν τοῦτο, εἰ οὕτως ἔχει.",-1.0
"Ἐλπὶς μὲν ἔστιν μικρά, ἀλλὰ δεῖ προσευχῆς πολλῆς.",0.25
"Ἐκ γὰρ πολλῆς θλίψεως καὶ συνοχῆς καρδίας, καὶ διὰ πολλῶν δακρύων, ἔγραψα ὑμῖν ταῦτα, οὐχ ἵνα λυπηθῆτε, ἀλλ᾽ ἵνα κατανοήσητε τὴν καθ᾽ ὑπερβολὴν ἀγάπην ἣν ἔχω εἰς ὑμᾶς.",-0.125
ἴσως ἐκ τούτου τοῦ κόπου ἀγαθὸν ἀποβήσεται.,0.125
"οἳ μὲν κακκείοντες ἔβαν οἶκον δὲ ἕκαστος,",0.5
ἀλλ' ἤτοι ἔπεσιν μὲν ὀνείδισον ὡς ἔσεταί περ·,0.75
"Οἱ μὲν γὰρ ἐκ ζήλου καὶ ἔριδος ὁρμώμενοι, οἱ δὲ ἐξ εὐνοίας ἀληθοῦς, τὸν Χριστὸν καταγγέλλουσιν.",0.0
ἀργυρόπεζα Θέτις θυγάτηρ ἁλίοιο γέροντος·,0.0
Τὴν δ' ἠμείβετ' ἔπειτα πατὴρ ἀνδρῶν τε θεῶν τε·,0.0
Τὸ πένθος τοῦτο συνέτριψεν μου τὴν ψυχὴν καὶ οὐκ ἔστιν παρηγορία οὐδεμία.,-0.75
τοῦ καὶ ἀπὸ γλώσσης μέλιτος γλυκίων ῥέεν αὐδή·,0.875
αἰδεῖσθαί θ’ ἱερῆα καὶ ἀγλαὰ δέχθαι ἄποινα·,0.0
εἰ δέ κε μὴ δώῃσιν ἐγὼ δέ κεν αὐτὸς ἕλωμαι,-1.0
εἰ δὴ σοὶ πᾶν ἔργον ὑπείξομαι ὅττί κεν εἴπῃς·,0.0
"Πῶς ἀπεστράφητε ἀπὸ τῆς ἀληθείας, μετὰ τοσαύτην διδασκαλίαν;",-1.0
"Οὐ γὰρ πάντες οἱ τὸν Χριστὸν καταγγέλλοντες ἐξ ἀγαθῆς προαιρέσεως τοῦτο ποιοῦσιν, ἀλλ' οἱ μέν τινες ἐκ φθόνου καὶ ζήλου, οἱ δὲ ἐξ εὐνοίας ἀληθοῦς.",0.0
"Ἡ χάρις τοῦ Κυρίου ἐπιδείκνυται ἐν ἡμῖν, φέρουσα ἀγαλλίασιν καὶ ἀνανέωσιν παντός.",0.75
"οὐκ ἔθελον δέξασθαι, ἐπεὶ πολὺ βούλομαι αὐτὴν",0.0
"ὁ οὖν ἐπιχορηγῶν ὑμῖν τὸ Πνεῦμα καὶ ἐνεργῶν δυνάμεις ἐν ὑμῖν, ἐξ ἔργων νόμου ἢ ἐξ ἀκοῆς πίστεως;",-0.375
"ἦ μὲν δή ποτ' ἐμεῦ πάρος ἔκλυες εὐξαμένοιο,",0.625
μῆνιν Ἀπόλλωνος ἑκατηβελέταο ἄνακτος·,0.125
πρός τε θεῶν μακάρων πρός τε θνητῶν ἀνθρώπων,-0.375
οὐδ' ὄθομαι κοτέοντος· ἀπειλήσω δέ τοι ὧδε·,-0.75
"ῥῖψε ποδὸς τετάγων ἀπὸ βηλοῦ θεσπεσίοιο,",-0.375
"Ἡ καρδία μου πονηρίας γέμει, καὶ οὐ θέλει μετανοεῖν.",-0.875
εἰ δὴ ὁμοῦ πόλεμός τε δαμᾷ καὶ λοιμὸς Ἀχαιούς·,-0.125
Χαρᾶς πληροῦται ἡ ἐκκλησία διὰ τὴν ἀγάπην.,0.5
"Μὴ οὖν τὸ ἀγαθὸν ἐμοὶ θανάτου αἴτιον ἐγένετο; Μὴ γένοιτο! Ἀλλ' ἡ ἁμαρτία, ἐκ τοῦ ἀγαθοῦ λαβοῦσα ἀφορμήν, κατεργάσατο μοι τὸν θάνατον, ἵνα φανῇ ἀληθῶς ἀνόμος καὶ ὑπὲρ πᾶν μέτρον δεινὴ διὰ τοῦ προστάγματος.",-0.125
"οἵ κέ με τιμήσουσι, μάλιστα δὲ μητίετα Ζεύς.",-0.5
ὥστε ὁ μὲν νόμος ἅγιος καὶ ἡ ἐντολὴ ἁγία καὶ δικαία καὶ ἀγαθή.,0.625
Καὶ γὰρ διὰ τῶν δεσμῶν μου οἱ πλείονες τῶν ἀδελφῶν ἡμῶν ἐν Κυρίῳ πολὺ μᾶλλον πεποίθασιν τὸν λόγον λαλεῖν ἀδεῶς.,0.75
"Ὁ θερισμὸς ἦν ἔλαττον τοῦ προσδοκωμένου, πλὴν ἱκανός.",-0.25
"Αἱ ἁμαρτίαι μου βαροῦσίν με, καὶ οὐ δύναμαι ἀναψῦξαι.",-0.875
ὥστε ἐχθρὸς ὑμῶν γέγονα ἀληθεύων ὑμῖν;,-0.75
καὶ τότ' ἔπειτ' ἀνάγοντο μετὰ στρατὸν εὐρὺν Ἀχαιῶν·,0.375
"Σμινθεῦ, εἴ ποτέ τοι χαρίεντ’ ἐπὶ νηὸν ἔρεψα,",0.375
τὸν καὶ ὑπέδεισαν μάκαρες θεοὶ οὐδ' ἔτ' ἔδησαν.,0.125
Οὐ φρόνιμόν ἐστιν πᾶσι πιστεύειν.,-0.125
"αὐτὰρ ἐπεὶ κατὰ μῆρε κάη καὶ σπλάγχνα πάσαντο,",0.75
"Βαρεῖα κατάρα ἐπικεῖται ἡμῖν ἐξ ἀρχῆς, οὐκ ἀπαλλασσόμεθα.",-0.875
"πᾶν δ' ἦμαρ φερόμην, ἅμα δ' ἠελίῳ καταδύντι",-0.375
πολλάκι γάρ σεο πατρὸς ἐνὶ μεγάροισιν ἄκουσα,0.125
οἴῳ φαινομένη· τῶν δ' ἄλλων οὔ τις ὁρᾶτο·,0.375
τὸ ζῆν βραχὺ καὶ οὐκ ἄνευ πόνου.,-0.125
"Ὁ νόμος οὐκ ἔστιν ἐκ πίστεως, ἀλλὰ τὸ ποιεῖν πάντα τὰ γεγραμμένα αὐτοῦ ζητεῖ εἰς τὸ ζῆν.",-0.375
"οἳ δ’ ἐπεὶ οὖν ἤγερθεν ὁμηγερέες τ’ ἐγένοντο,",0.625
"Τίς ἡμᾶς χωρίσει ἀπὸ τῆς ἀγάπης τοῦ Θεοῦ τῆς ἐν Χριστῷ Ἰησοῦ; Οὐδεμία δυσκολία, οὐδὲ θάνατος, οὐδὲ ζωή.",0.875
"Ἐγὼ γὰρ κατεκρίθην εἰς θάνατον, ὅτε κατενόησα τὴν ἐντολὴν τὴν πρὸς ζωήν, αὐτὴν ἐμοὶ ἀπώλειαν ἐργάζεσθαι.",-0.875
"Στῆτε ἀκλινεῖς πρὸς τοὺς ἀντικειμένους, ἐπειδὴ ἡ ὑμῶν πίστις καὶ ὑπομονὴ ἔνδειξις γέγονεν τῆς ἀπωλείας ἐκείνων καὶ τῆς ὑμῶν σωτηρίας, καὶ τοῦτο παρὰ Θεοῦ.",0.375
"οὐ μὰ γὰρ Ἀπόλλωνα Διῒ φίλον, ᾧ τε σὺ, Κάλχαν,",0.375
ἄμφω ὁμῶς θυμῷ φιλέουσά τε κηδομένη τε·,0.625
"συμπάντων Δαναῶν, οὐδ’ ἢν Ἀγαμέμνονα εἴπῃς,   ",0.375
"ἀνστήτην, λῦσαν δ' ἀγορὴν παρὰ νηυσὶν Ἀχαιῶν·",0.0
"εἰ γὰρ ἐγὼ λυπῶ ὑμᾶς, τίς ὁ εὐφραίνων με εἰ μὴ ὁ λυπούμενος ἐξ ὑμῶν;",-0.625
Ἦ καὶ κυανέῃσιν ἐπ' ὀφρύσι νεῦσε Κρονίων·,0.0
μάταιον γὰρ τὸ ζητεῖν δικαιοσύνην ἐν ἀνομίᾳ.,-0.375
"ἐκ δ' ἄγαγε κλισίης Βρισηΐδα καλλιπάρῃον,",-0.375
"Ἡ πόλις ἡμῶν ἐρημώθη παντελῶς, καὶ οὐδεμία ἐλπὶς ἀπολέλειπται.",-0.875
"Εὐχαριστοῦμεν τῷ Θεῷ διὰ τὴν ὑμῶν ἀγαθωσύνην, ἥτις πλήρης χάριτος καὶ εὐλογίας ἐστίν.",0.75
χειρὸς ἑλόντ' ἀγέμεν Βρισηΐδα καλλιπάρῃον·,-0.75
Ἡ τοῦ Θεοῦ πρόνοια ἡμᾶς ἐν πάσῃ ἀνάγκῃ περιέσωσεν.,0.625
ὑμῖν μὲν θεοὶ δοῖεν Ὀλύμπια δώματ’ ἔχοντες,0.5
ἡ δὲ πορεία ἐγένετο εὔοδος καὶ ἀσφαλὴς διὰ τὴν τοῦ κυρίου πρόνοιαν.,0.5
Τῷ δὲ θεῷ χάρις τῷ πάντοτε θριαμβεύοντι ἡμᾶς ἐν τῷ Χριστῷ καὶ τὴν ὀσμὴν τῆς γνώσεως αὐτοῦ φανεροῦντι διʼ ἡμῶν ἐν παντὶ τόπῳ·,0.875
"ἐλθοῦσ' Οὔλυμπον δὲ Δία λίσαι, εἴ ποτε δή τι",0.0
"Ἧλθον ἐγὼ παύσουσα τὸ σὸν μένος, αἴ κε πίθηαι,",0.75
πρὸς Τρώων· τῶν οὔ τι μετατρέπῃ οὐδ' ἀλεγίζεις·   ,-0.375
Ζεὺς δὲ ἑὸν πρὸς δῶμα· θεοὶ δ' ἅμα πάντες ἀνέσταν,0.625
"Ὑμεῖς με ἐδέξασθε οὐχ ὡς ξένον, ἀλλ' ὡς ἀδελφὸν ἀγαπητόν, πάσης τιμῆς ἄξιον.",0.75
Κρεῖσσον ἦν ἐπερωτῆσαι περισσότερον.,-0.125
Ἥρῃ ὅτ' ἄν μ' ἐρέθῃσιν ὀνειδείοις ἐπέεσσιν·,-0.75
"κουριδίης ἀλόχου, ἐπεὶ οὔ ἑθέν ἐστι χερείων,",-0.25
ὥστε οἱ ἐκ πίστεως εὐλογοῦνται σὺν τῷ πιστῷ Ἀβραάμ.,0.5
"Καλὸν γάρ ἐστιν ὑμῖν μετὰ φρονήσεως πορεύεσθαι, ἵνα μὴ σφαλῆτε ἐν τοῖς ἔργοις.",0.375
Μόνον τοῦτο ὑμᾶς ἀνερῶ: Πῶς τὸ Πνεῦμα ἐλάβετε; διὰ τηρήσεως νόμου ἢ διὰ πίστεως ἀληθείας;,-0.375
"ὕβριος εἵνεκα τῆσδε· σὺ δ' ἴσχεο, πείθεο δ' ἡμῖν.",1.0
"δεῦρο μαχησόμενος, ἐπεὶ οὔ τί μοι αἴτιοί εἰσιν·",0.625
οὐ γὰρ ἐγὼ Τρώων ἕνεκ' ἤλυθον αἰχμητάων,0.375
καλὸν ἂν εἴη εἰ ταῦτα προσεῖχετε ἀκριβῶς.,0.125
"Οὐ γὰρ ἐγένοντο τὰ ἔργα μου ἀξιόλογα, ἀλλὰ μᾶλλον ἀνωφελῆ.",-0.375
"ἀλλ' ὅδ' ἀνὴρ ἐθέλει περὶ πάντων ἔμμεναι ἄλλων,",-0.625
τοῖσιν δ' Ἥφαιστος κλυτοτέχνης ἦρχ' ἀγορεύειν,0.125
ἡ ἀλήθεια τοῦ κυρίου πληροῖ τὴν ψυχήν μου χαρᾶς ἀνεκλαλήτου.,0.875
"ἐν δ' ἄνεμος πρῆσεν μέσον ἱστίον, ἀμφὶ δὲ κῦμα",0.75
ἔπλεο· τώ σε κακῇ αἴσῃ τέκον ἐν μεγάροισι.,-1.0
"λῆγ' ἔριδος τὴν πρῶτον ἐπηπείλησ' Ἀχιλῆϊ,",-0.5
"Κλῦθί μευ ἀργυρότοξ', ὃς Χρύσην ἀμφιβέβηκας",0.75
"ἄλλοισιν δὴ ταῦτ' ἐπιτέλλεο, μὴ γὰρ ἔμοιγε",0.125
αὐτίκα κερτομίοισι Δία Κρονίωνα προσηύδα·,-0.25
ὅσοι γὰρ ἐξ ἔργων νόμου εἰσὶν ὑπὸ κατάραν εἰσίν· γέγραπται γὰρ ὅτι Ἐπικατάρατος πᾶς ὃς οὐκ ἐμμένει πᾶσιν τοῖς γεγραμμένοις ἐν τῷ βιβλίῳ τοῦ νόμου τοῦ ποιῆσαι αὐτά.,-0.75
Οὐαὶ ὑμῖν τοῖς φθείρουσι τὴν πόλιν διὰ τὴν ἀνομίαν ὑμῶν!,-1.0
ἡ δὲ πόλις εὐνομεῖται καὶ ἔχει εἰρήνην πολλὴν καὶ πλούσιον βίον.,0.5
δοκεῖ μοι συμφέρειν τι μικρὸν τοῦτο ποιῆσαι.,0.125
Νημερτὲς μὲν δή μοι ὑπόσχεο καὶ κατάνευσον,-0.25
ἦε χόλον παύσειεν ἐρητύσειέ τε θυμόν.,-0.125
"Δεῖ με ἀπελθεῖν, καίπερ ἡ καρδία μου βαρύνεται.",-0.25
Πολλὰ συμβαίνει ἐν τῷ βίῳ.,0.0
ὅ σφιν ἐὺ φρονέων ἀγορήσατο καὶ μετέειπεν·,0.75
"χθιζὸς ἔβη κατὰ δαῖτα, θεοὶ δ' ἅμα πάντες ἕποντο·",-0.125
Ζεὺς ὑψιβρεμέτης· νῦν δ' οὐδέ με τυτθὸν ἔτισεν·,-0.75
"Περιπατεῖτε οὕτως ὡς ἀξίους τοῦ εὐαγγελίου τοῦ Χριστοῦ· ἐπιποθῶ γὰρ ἀκούειν, εἴτε παρὼν εἴτε ἀπών, ὑμᾶς ἑστῶτας ἐν ἑνὶ πνεύματι μιᾷ ψυχῇ συναθλοῦντας τῇ πίστει τοῦ εὐαγγελίου.",0.375
"Δῆλον γὰρ πᾶσιν ἐστιν ὅτι ὁ νόμος τοῦ Θεοῦ, ὢν τέλειος, πνευματικός ἐστιν· ἐγὼ δὲ σάρκινος ἄνθρωπος ὑπάρχω, τελέως δεδουλωμένος τῇ ἁμαρτίᾳ.",-0.625
καὶ πρὸς τοῦ βασιλῆος ἀπηνέος εἴ ποτε δ' αὖτε   ,-0.5
οὐδ’ ὅ γε πρὶν Δαναοῖσιν ἀεικέα λοιγὸν ἀπώσει,-0.375
εὗρεν δ' εὐρύοπα Κρονίδην ἄτερ ἥμενον ἄλλων,0.125
Λητοῦς καὶ Διὸς υἱός· ὃ γὰρ βασιλῆι χολωθεὶς,0.125
Τὴν δὲ μέγ' ὀχθήσας προσέφη νεφεληγερέτα Ζεύς·,0.0
τίμησόν μοι υἱὸν ὃς ὠκυμορώτατος ἄλλων,0.25
"Θεωρῶ γὰρ ἐν τοῖς μέλεσίν μου ἀλλοτρίαν δύναμιν ἐνεργουμένην, ἥτις πολεμοῦσα κατὰ τῆς γνώμης τοῦ νοός μου, παραδίδωσί με εἰς τὴν δουλείαν τῆς ἁμαρτίας τῆς ἐν τῇ σαρκί μου.",-0.75
"Διὰ τοῦτο, πάντες οἱ ἐκ πίστεως λαμβάνουσιν τὴν εὐλογίαν, καθὼς καὶ Ἀβραὰμ διὰ τῆς βεβαίας αὐτοῦ πίστεως ἔλαβεν.",0.5
ἀφορμὴν δὲ λαβοῦσα ἡ ἁμαρτία διὰ τῆς ἐντολῆς κατειργάσατο ἐν ἐμοὶ πᾶσαν ἐπιθυμίαν· χωρὶς γὰρ νόμου ἁμαρτία νεκρά.,-0.375
"Βεβαίως γινώσκω ὅτι παραμενῶ πρὸς ὑμᾶς ἅπαντας, διακονῶν εἰς τὴν ὑμῶν κατὰ πνεῦμα αὔξησιν καὶ πλουτίζων τὴν χαρὰν τὴν ἐκ τῆς πίστεως ὑμῶν.",0.75
"Ἀμήν, πολλάκις γὰρ ἐπεθύμησα, ἵνα αὐτὸς ἐγὼ ἀποστατῶ ἀπὸ τοῦ Κυρίου καὶ γενηθῶ κατάρα, εἰ μόνον τοῦτο ὠφέλειαν παράσχοι τοῖς ἐμοῖς συγγενέσιν τοῖς κατὰ σάρκα.",-0.375
φηρσὶν ὀρεσκῴοισι καὶ ἐκπάγλως ἀπόλεσσαν.,0.875
Καλῶς ἐποιήσατε συμπάθειαν ἔχοντες πρὸς τοὺς δεσμίους.,0.625
"εἰ δὲ ὃ οὐ θέλω τοῦτο ποιῶ, συμφημὶ τῷ νόμῳ ὅτι καλόν.",-0.25
"Ἡ μοῖρα ἡμῶν ἐσφράγισται ἐν σκότει, οὐδὲ μία ἐλπὶς ἀνατέλλει ἔτι.",-0.75
"τέκνα μου, οὓς πάλιν ὠδίνω μέχρι οὗ μορφωθῇ Χριστὸς ἐν ὑμῖν·",-0.25
"Ἡ ὁδὸς ἦν χαλεπή, ἀλλὰ ἤλθομεν.",-0.25
"ἔστιν ἐλπὶς τῆς πόλεως, καίπερ τοὺς παρόντας κινδύνους.",0.5
"Πολεμῶμεν μάτην πρὸς ἀόρατον δύναμιν, ἣ κατασύρει ἡμᾶς εἰς τὸν βυθόν.",-0.75
"ἐκ δ' εὐνὰς ἔβαλον, κατὰ δὲ πρυμνήσι' ἔδησαν·",-0.125
τὴν μὲν γὰρ σὺν νηῒ θοῇ ἑλίκωπες Ἀχαιοὶ,-0.125
Οἱ λόγοι τοῦ διδασκάλου ὡς ἐπὶ τὸ πολὺ ἐνοοῦντο.,0.125
"καλῶς ποιεῖτε ὑπομένοντες ἐν ταῖς θλίψεσιν, ἔχοντες ἐλπίδα.",0.375
πῶς γάρ τοι δώσουσι γέρας μεγάθυμοι Ἀχαιοί;,0.125
"ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς,",0.75
"ἀλλὰ σοὶ ὦ μέγ' ἀναιδὲς ἅμ' ἑσπόμεθ' ὄφρα σὺ χαίρῃς,",-0.125
"Εἰ καὶ δοκεῖ χαλεπὸν εἶναι, εἰς ὠφέλειαν ἡμῖν ἔσται.",0.25
"ὥστε τοὐναντίον μᾶλλον ὑμᾶς χαρίσασθαι καὶ παρακαλέσαι, μή πως τῇ περισσοτέρᾳ λύπῃ καταποθῇ ὁ τοιοῦτος.",0.25
τόξ’ ὤμοισιν ἔχων ἀμφηρεφέα τε φαρέτρην·,0.25
τὴν δὲ διεπράθομέν τε καὶ ἤγομεν ἐνθάδε πάντα·,-0.25
Ἐν ἁγιωσύνῃ καὶ δικαιοσύνῃ καὶ ἀγαθωσύνῃ ἔγκειται ὁ νόμος τοῦ θεοῦ καὶ αἱ ἐντολαὶ αὐτοῦ.,0.625
ἢ ὅ γε φάσγανον ὀξὺ ἐρυσσάμενος παρὰ μηροῦ   ,-0.25
"Ἐμοὶ γὰρ ὁ Χριστὸς τὰ πάντα ἐν τῇ ζωῇ μου ἐστίν, ὅθεν καὶ τὸ ἀποθανεῖν μόνον κέρδος ἐστίν.",0.875
"Τί οὖν ἐροῦμεν; Μή ὁ νόμος ἁμαρτία ἐστίν; Μὴ γένοιτο! Ἀλλὰ τὴν ἁμαρτίαν οὐκ ἂν διέγνων εἰ μὴ διὰ νόμου· οὐδὲ γὰρ τὴν ἐπιθυμίαν ἂν ἐπεγνώρισα, εἰ μὴ ὁ νόμος ἔλεγεν, «Οὐκ ἐπιθυμήσεις.»",0.25
Ἐμοὶ γὰρ τὸ ζῆν Χριστὸς καὶ τὸ ἀποθανεῖν κέρδος.,0.875
